epoch,train_loss,test_loss,flow_mae,flow_rmse,flow_mape,lr
1,0.3132704624107906,0.14270764445254808,146.92836,185.928980897277,5.373298697055811,0.0009972609476841367
2,0.14600161066303005,0.12056919529631331,134.37634,170.89983017289688,4.8737936072552746,0.0009890738003669028
3,0.12542791729107564,0.10650430573247327,125.350395,160.62273831092534,4.5543340692708,0.0009755282581475768
4,0.1138271793916628,0.1136748677200934,130.68198,165.94175488895192,4.748817307718097,0.0009567727288213005
5,0.10773589458816495,0.11019272127976784,129.47366,163.38038557496736,4.71786096498958,0.0009330127018922195
6,0.10363939649614937,0.09812041592790034,121.225006,154.17116477109136,4.430679222544242,0.0009045084971874737
7,0.09756859869280934,0.09642639700439516,120.728226,152.834507617717,4.403939906850873,0.0008715724127386971
8,0.0927812729627539,0.09977934800723487,122.76031,155.4689981153799,4.470106719408508,0.0008345653031794292
9,0.08949167945813306,0.09522215447344057,119.92548,151.87715404851053,4.392202283418785,0.0007938926261462366
10,0.08558489498379943,0.11100152364143959,130.09239,163.9788894092011,4.756370220268556,0.00075
11,0.08465666081998255,0.09929935093543138,122.35287,155.09459688968857,4.462763804908861,0.0007033683215379002
12,0.08049465673955487,0.11413746904930305,131.9315,166.27906230942006,4.788352647293823,0.0006545084971874737
13,0.07670750775378504,0.10778974780421743,127.32116,161.5891479474256,4.644147735162425,0.0006039558454088796
14,0.0721823512153192,0.10390058354999321,125.75456,158.64721697251736,4.60211432275246,0.0005522642316338268
15,0.06558809364899928,0.10020499932047235,123.44169,155.80025272765124,4.5406009306596395,0.0005000000000000001
16,0.0621646772989463,0.09734218377085585,121.89209,153.5585444138489,4.518005622880769,0.00044773576836617336
17,0.05816796699385622,0.09903282997452048,121.99584,154.88631793794764,4.485621613935466,0.0003960441545911203
18,0.0562144254870487,0.10200456762976805,124.20811,157.19302301430238,4.556328457082434,0.00034549150281252633
19,0.05380270676888945,0.10098435647646256,122.764046,156.40494817140538,4.529215368597625,0.0002966316784620999
20,0.05330550902849668,0.1019203691915638,123.79706,157.1281262119389,4.547535994132279,0.0002500000000000001
21,0.0493660019912245,0.10382184974864714,124.72384,158.5870903774169,4.577087500848834,0.00020610737385376348
22,0.04787547887984293,0.10309490072008477,124.86656,158.0309193935636,4.590451601709207,0.00016543469682057105
23,0.04540779312580695,0.1011483628078211,123.45513,156.53190195012965,4.552832836727353,0.00012842758726130292
24,0.04499515884624415,0.10323878072527491,125.00974,158.14114912594698,4.6012445456532,9.549150281252633e-05
25,0.043026672023070325,0.10137734111406203,123.61938,156.70898212331352,4.553075415893925,6.698729810778065e-05
26,0.043683719051219684,0.10235179756262694,124.21119,157.4603434697924,4.571507517174179,4.322727117869951e-05
27,0.04194703943285591,0.1021640631612274,124.046234,157.31587079225352,4.562832052788425,2.4471741852423235e-05
28,0.04267344219021467,0.1019631019191286,124.024376,157.1610688513539,4.567083827865203,1.0926199633097156e-05
29,0.04308651929551905,0.10145051210437148,123.664696,156.76553077964874,4.554568991111836,2.7390523158632995e-06
30,0.04313556659660298,0.10171036039655273,123.82849,156.96615877315722,4.559029384208476,0.001
31,0.053499262247766764,0.10926981621931099,127.5507,162.69475108696653,4.681614227234611,0.0009993147673772868
32,0.059721612085253645,0.11244501918554306,130.64645,165.0416495729184,4.773703761129706,0.0009972609476841367
33,0.053115889736455243,0.1019863344713457,123.24424,157.17897591201566,4.559147632418571,0.0009938441702975688
34,0.04858215498330789,0.11461920156424357,131.61441,166.6295948353713,4.815015328582975,0.0009890738003669028
35,0.048560930085388615,0.10271572050582346,123.80261,157.74002667561902,4.550363579595103,0.0009829629131445341
36,0.04425730306284252,0.10919597242298593,128.95253,162.63977762412551,4.743489741270681,0.0009755282581475768
37,0.04501279670890276,0.10730662340929503,127.86586,161.22660319601414,4.6704851285097355,0.0009667902132486009
38,0.0431192224740466,0.0993035831130468,122.5358,155.09789625225417,4.510159624458121,0.0009567727288213005
39,0.0407000563522696,0.10281729832942174,124.500046,157.81800732964538,4.557237664504454,0.0009455032620941839
