epoch,train_loss,test_loss,flow_mae,flow_rmse,flow_mape,lr
1,0.5320200687397902,0.8732037381480977,379.431,461.24940718119086,14.525216817855835,0.0019781476007338056
2,0.2123228785227206,1.0938609086645594,415.86993,516.2488801440638,15.029209852218628,0.001913545457642601
3,0.15405542506339803,0.7211144581262715,323.39163,419.160302718423,11.154738068580627,0.0018090169943749475
4,0.11097415291340404,0.3950659755922573,239.02417,310.25076802886406,8.185295760631561,0.0016691306063588583
5,0.08574066318077303,0.30673799620183145,210.98387,273.37691471666,7.327056676149368,0.0015
6,0.08132023631208359,0.2917788967354555,212.56476,266.62753456366806,7.428184896707535,0.0013090169943749475
7,0.0669474371345096,0.4100159160182442,236.33922,316.06646106871256,8.113111555576324,0.0011045284632676536
8,0.062274799045605504,0.36553210120827384,231.68501,298.4288676762019,7.938706129789352,0.0008954715367323467
9,0.053266782390470876,0.41151979220704077,221.63237,316.6455776968944,7.695512473583221,0.0006909830056250527
10,0.04920976430141077,0.38719511342141655,215.42097,307.1446625777502,7.502372562885284,0.0005000000000000002
11,0.045882026208633284,0.3481323280322071,200.88995,291.2394713762199,7.021801173686981,0.0003308693936411421
12,0.04192383305629582,0.3260952666770032,196.07219,281.87092569117516,6.875266134738922,0.00019098300562505265
13,0.04208524584111183,0.30269614989797844,192.7579,271.5698143433839,6.726229935884476,8.645454235739902e-05
14,0.041040065730818955,0.31780358253746877,199.52177,278.26426288691835,6.969353556632996,2.1852399266194312e-05
15,0.04073672435024447,0.2969567149451247,190.68501,268.9828642311625,6.654314696788788,0.002
16,0.05752020522366285,0.40315714056067103,231.27379,313.4117324901861,8.114691823720932,0.0019945218953682734
17,0.0758542160510431,0.30022090076625113,196.98895,270.45717948965597,6.836918741464615,0.0019781476007338056
18,0.0591716592065093,0.5031467987750069,273.96707,350.1268296988964,9.53018143773079,0.0019510565162951536
19,0.05208447329535238,0.3075778239415123,189.31194,273.75091324048583,6.592560559511185,0.001913545457642601
20,0.047602258941172385,0.22564171303078165,170.06918,234.47024731295866,5.992014706134796,0.001866025403784439
21,0.04835096201527617,0.24099685342786217,182.31703,242.3169170347997,6.376863270998001,0.0018090169943749475
22,0.047290814801574634,0.2770810965908829,209.02673,259.82533195398787,7.213153690099716,0.0017431448254773942
23,0.040466483916712044,0.2153122800224314,179.97499,229.04059410942855,6.223299354314804,0.0016691306063588583
24,0.044570921766011073,0.2802112066854271,213.84717,261.2887979563992,7.394509017467499,0.0015877852522924731
25,0.043150052078599135,0.2662776959733008,205.05573,254.70967694858004,7.140547037124634,0.0015
26,0.042528738529954556,0.28428899102465227,201.1718,263.1831438133909,6.973849982023239,0.0014067366430758003
27,0.039016650430400486,0.24999243788353334,200.2145,246.797915180619,6.9693319499492645,0.0013090169943749475
28,0.03771820255081542,0.2846247977413654,208.56847,263.3385416151612,7.298044860363007,0.0012079116908177592
29,0.0390272976212771,0.25497820899762474,203.9841,249.24679505211296,7.121656835079193,0.0011045284632676536
30,0.03784679387689223,0.33827168113698575,238.59618,287.0852443090728,8.312436193227768,0.0010000000000000002
31,0.035599632467845733,0.22065718578579213,185.96088,231.86601229212098,6.476433575153351,0.0008954715367323467
32,0.033303908795045106,0.23506670391916143,193.61145,239.31702953404715,6.725660711526871,0.0007920883091822406
33,0.03302281890476365,0.18154987274282774,168.29446,210.3177933954947,5.874176695942879,0.0006909830056250527
34,0.03421822768208143,0.2390662732452968,194.77998,241.34437920738904,6.814338266849518,0.0005932633569241998
35,0.0325607735965703,0.25386769083293426,196.88171,248.70341900544915,6.842502951622009,0.0005000000000000002
36,0.03213079838260679,0.23288518174882053,193.84238,238.20396492554443,6.763109564781189,0.00041221474770752696
37,0.03147646246766283,0.23226127094348167,188.30782,237.88466382104164,6.548747420310974,0.0003308693936411421
