datetime,f1,f2,f3,pressure,level,states_actual,states_opt,states_same,eff_actual,eff_sur_actual,eff_opt,eff_same_state,opt_feasible,opt_violation,opt_pred_total,d_vs_measured,d_vs_surrogate,d_same_state
2026-06-11 15:17:13,2064.0,494.0,0.0,0.3304801701798158,3.564814805984497,0001110,0111100,,54.01611760575267,50.707332611083984,53.010162353515625,,1,0.0,2712.699951171875,-1.0059552522370439,2.3028297424316406,
2026-06-11 15:27:13,2048.0,486.0,0.0,0.3323176983992258,3.6171875,0001110,1110100,,48.0122589005583,50.88811111450195,52.98493957519531,,1,0.0,2705.833740234375,4.972680674637012,2.0968284606933594,
2026-06-11 15:37:13,2032.0,416.0,0.0,0.3288547082742055,3.715856552124024,0001110,1001100,,52.804683479273486,50.568565368652344,53.14755630493164,,0,13.8377685546875,2321.317626953125,0.342872825658155,2.578990936279297,
2026-06-11 15:47:13,1984.0,404.0,0.0,0.3281660759449004,3.804542779922485,0001110,1001100,,48.81085945624852,50.27528381347656,53.39896011352539,,1,0.0,2433.527587890625,4.588100657276868,3.123676300048828,
2026-06-11 15:57:13,1928.0,360.0,0.0,0.3170685968445796,3.925636529922485,0001010,1001100,,51.70247354329409,47.98319625854492,53.097434997558594,,1,0.0,2384.3974609375,1.3949614542645037,5.114238739013672,
2026-06-11 16:07:13,1888.0,362.0,0.0,0.3296284472708608,3.987413167953491,0001010,0011100,,45.81011335766763,49.24589538574219,53.66759490966797,,1,0.0,2319.969970703125,7.857481552000337,4.421699523925781,
2026-06-11 16:17:13,1848.0,362.0,0.0,0.3269483951260061,3.991464138031006,0001010,1001100,,55.78734073388356,49.24911880493164,53.27397155761719,,1,0.0,2358.449462890625,-2.513369176266373,4.024852752685547,
2026-06-11 16:27:13,1672.0,348.0,0.0,0.3193443898359934,4.007089138031006,0001010,0000100,0001010,49.80521702079856,49.0577392578125,51.68671798706055,50.603214263916016,0,42.6151123046875,2251.240234375,1.8815009662619886,2.628978729248047,1.5454750061035156
2026-06-11 16:37:13,1664.0,348.0,0.0,0.3153537577741285,3.989872694015503,0001010,0101010,0001010,41.98975820248103,48.339073181152344,50.10245132446289,48.75188064575195,1,0.0,1899.0028076171875,8.112693121981863,1.7633781433105469,0.4128074645996094
2026-06-11 16:47:13,1640.0,332.0,0.0,0.3180281287782331,3.964265108108521,0001010,0001100,0001010,58.10558349724484,48.54600524902344,52.16373825073242,50.56644821166992,1,0.0,2162.520263671875,-5.941845246512415,3.6177330017089844,2.0204429626464844
2026-06-11 16:57:13,1632.0,338.0,0.0,0.3210315594953649,3.94198489189148,0001010,0001100,0001010,45.072954311254286,49.900856018066406,51.130943298339844,50.69057846069336,0,24.5263671875,1836.025390625,6.057988987085558,1.2300872802734375,0.7897224426269531
2026-06-11 17:07:13,1648.0,354.0,0.0,0.3170338210405087,3.91073489189148,0001010,0001110,0001010,45.23470250389442,48.463539123535156,51.683837890625,50.54705047607422,1,0.0,2015.3211669921875,6.449135386730582,3.2202987670898438,2.0835113525390625
2026-06-11 17:17:13,1664.0,330.0,0.0,0.3160090564980226,3.893518447875977,0001010,0000100,0001010,48.65067381033952,48.409645080566406,51.65053176879883,50.509193420410156,0,50.074737548828125,2244.07470703125,2.999857958459309,3.240886688232422,2.09954833984375
2026-06-11 17:27:13,1760.0,364.0,0.0,0.3114978549994674,3.86299180984497,0001010,0011100,,47.15325125474669,48.410919189453125,52.73417282104492,,0,0.784759521484375,2257.132568359375,5.58092156629823,4.323253631591797,
2026-06-11 17:37:13,1696.0,356.0,0.0,0.3172763687021591,3.826967477798462,0001010,0000100,0001010,50.26657086840677,48.96017837524414,51.6824951171875,50.5912971496582,0,17.7716064453125,2250.265380859375,1.4159242487807333,2.7223167419433594,1.6311187744140625
2026-06-11 17:47:13,1600.0,330.0,0.0,0.3196649512122658,3.8268229961395264,0001010,0011100,0001010,47.63394021647159,49.7719612121582,52.804500579833984,50.310176849365234,1,0.0,2121.66064453125,5.170560363362391,3.0325393676757812,0.5382156372070312
2026-06-11 17:57:13,1560.0,322.0,0.0,0.3180891183544608,3.817852973937988,0001010,0001100,0001010,50.42212778070365,48.872718811035156,52.040855407714844,50.48564910888672,1,0.0,2072.3955078125,1.6187276270111965,3.1681365966796875,1.6129302978515625
2026-06-11 18:07:13,1600.0,334.0,0.0,0.3170643386186337,3.815393447875977,0001010,0001110,0001010,51.64836822695683,48.549339294433594,51.73792266845703,50.72265625,1,0.0,2030.8843994140625,0.08955444150019787,3.1885833740234375,2.1733169555664062
2026-06-11 18:17:13,1544.0,330.0,0.0,0.3236137636035096,3.785590171813965,0001010,0011100,0001010,43.2213811820985,50.24436569213867,52.631675720214844,50.71311950683594,1,0.0,2047.66650390625,9.410294538116347,2.387310028076172,0.4687538146972656
2026-06-11 18:27:13,1528.0,320.0,0.0,0.3173884447181925,3.793402671813965,0001010,0001100,0001010,49.40214604757264,48.68613052368164,51.989662170410156,49.83700180053711,1,0.0,2035.7119140625,2.5875161228375134,3.3035316467285156,1.1508712768554688
2026-06-11 18:37:13,1592.0,330.0,0.0,0.314076490425596,3.769675970077514,0001010,0001100,0001010,50.84421539365779,48.39412307739258,52.10106658935547,50.37638854980469,1,0.0,2108.443115234375,1.2568511956976778,3.7069435119628906,1.9822654724121094
2026-06-11 18:47:13,1664.0,334.0,0.0,0.3193614122213101,3.747106552124024,0001010,0000100,0001010,49.265409875588446,49.973445892333984,51.71821594238281,50.69932174682617,0,59.63494873046875,2257.635009765625,2.4528060667943663,1.7447700500488281,0.7258758544921875
2026-06-11 18:57:13,1576.0,328.0,0.0,0.2959834864794038,3.741029977798462,0001010,0001100,0001010,47.46649487660863,47.560646057128906,51.77376174926758,48.05451202392578,1,0.0,1979.53662109375,4.30726687265895,4.213115692138672,0.493865966796875
2026-06-11 19:07:13,1440.0,310.0,0.0,0.3011499744303086,3.741608858108521,0001010,0001100,0001010,48.82770381643514,47.66255569458008,51.78947067260742,48.443199157714844,1,0.0,1919.5986328125,2.9617668561722823,4.126914978027344,0.7806434631347656
2026-06-11 19:17:13,1376.0,312.0,0.0,0.2964210599544001,3.766493082046509,0001010,0001100,,46.35823795913304,46.92787170410156,51.57439041137695,,1,0.0,1813.3272705078125,5.216152452243911,4.646518707275391,
2026-06-11 19:27:13,1408.0,318.0,0.0,0.2975224474364635,3.775897026062012,0001010,0001100,0001010,43.252704329940194,47.043975830078125,51.70418167114258,50.023983001708984,1,0.0,1869.615966796875,8.451477341202384,4.660205841064453,2.9800071716308594
2026-06-11 19:37:13,1384.0,320.0,0.0,0.296547294995364,3.783130884170532,0001010,0001100,,39.01465166310105,46.9821662902832,51.63497543334961,,1,0.0,1836.1375732421875,12.620323770248561,4.652809143066406,
2026-06-11 19:47:13,1384.0,308.0,0.0,0.3001400900120828,3.778211832046509,0001010,0001100,,47.05110088579915,47.380977630615234,51.65791320800781,,1,0.0,1843.7021484375,4.606812322208661,4.276935577392578,
2026-06-11 19:57:13,1384.0,312.0,0.0,0.299181261062622,3.787471055984497,0001010,0001100,,47.01166779161293,47.212669372558594,51.65791320800781,,1,0.0,1843.7025146484375,4.646245416394883,4.445243835449219,
2026-06-11 20:07:13,1544.0,326.0,0.0,0.2964884359930075,3.770688772201538,0001010,0001100,0001010,51.36825205095901,47.42144775390625,51.780906677246094,48.07018280029297,1,0.0,1982.4725341796875,0.41265462628708605,4.359458923339844,0.6487350463867188
2026-06-11 20:17:13,1512.0,328.0,0.0,0.2991153044326632,3.75361680984497,0001010,0000100,0001010,46.35634589449231,47.58185958862305,51.167572021484375,48.69038772583008,0,81.0235595703125,2097.73828125,4.811226126992068,3.585712432861328,1.1085281372070312
2026-06-11 20:27:13,1520.0,318.0,0.0,0.2963955368948918,3.76171875,0001010,0001100,0001010,50.47340328646228,47.36278533935547,51.780738830566406,48.069820404052734,1,0.0,1982.4039306640625,1.3073355441041272,4.4179534912109375,0.7070350646972656
2026-06-11 20:37:13,1456.0,326.0,0.0,0.2948813919226328,3.772279977798462,0001010,0001100,,54.09510650367898,47.07504653930664,51.714149475097656,,1,0.0,1951.3994140625,-2.380957028581321,4.639102935791016,
2026-06-11 20:47:13,1472.0,312.0,0.0,0.2979890974596434,3.7578125,0001010,0001100,0001010,49.25390258109088,47.30801773071289,51.819095611572266,49.73740005493164,1,0.0,1966.910888671875,2.565193030481389,4.511077880859375,2.42938232421875
2026-06-11 20:57:13,1560.0,320.0,0.0,0.3313872471042707,3.726851940155029,0001010,1001100,0001010,48.10141109564838,50.69826126098633,52.29023361206055,50.846500396728516,1,0.0,1989.20751953125,4.188822516412166,1.5919723510742188,0.1482391357421875
2026-06-11 21:07:13,1560.0,334.0,0.0,0.3279916254211874,3.696903944015503,0001010,1001100,0001010,52.32334096548723,50.59162139892578,52.29023361206055,50.738155364990234,1,0.0,1989.20751953125,-0.03310735342668636,1.6986122131347656,0.14653396606445312
2026-06-11 21:17:13,1696.0,350.0,0.0,0.324255584081014,3.620515108108521,0001010,0000110,0001010,51.22208702772208,50.328224182128906,51.60652160644531,50.91730499267578,1,0.0,2164.452392578125,0.38443457872322995,1.2782974243164062,0.589080810546875
