epoch,train_loss,test_loss,flow_mae,flow_rmse,flow_mape,lr
1,0.35307869122308844,0.24142531853217583,193.48685,241.1661690489568,6.820578749657748,0.0009972609476841367
2,0.11298787544171016,0.1782498111972561,166.22395,207.22374305928363,5.88249103090358,0.0009890738003669028
3,0.08450157534258039,0.1700591366012375,161.36674,202.4067493625151,5.679399282081527,0.0009755282581475768
4,0.07140488919674182,0.17887395318452415,165.36266,207.58623020024714,5.840068364977913,0.0009567727288213005
5,0.06116437162546551,0.1573950587154983,153.87268,194.72446478935305,5.4536728362867395,0.0009330127018922195
6,0.05417085497402677,0.1879581936768123,169.59685,212.79216128948454,5.99450865825925,0.0009045084971874737
7,0.04896043584335084,0.17069470708246354,161.45941,202.78461865363457,5.717533894363455,0.0008715724127386971
8,0.048477837253434984,0.19343548455795684,171.23074,215.8703676399334,6.053784180473031,0.0008345653031794292
9,0.042747614561927084,0.17675684020890817,164.76892,206.3540930506347,5.800795008845369,0.0007938926261462366
10,0.03874196002588553,0.19432457925437333,173.66759,216.3659100488106,6.142225816097044,0.00075
11,0.03586342502750602,0.18055325018895138,166.81067,208.55837012692635,5.912881644344913,0.0007033683215379002
12,0.03435800525487638,0.1913774264323247,173.40395,214.718929649903,6.14431612032363,0.0006545084971874737
13,0.032435336833198866,0.20239766317528562,177.88513,220.8145609159414,6.286360061178496,0.0006039558454088796
14,0.03100605317774941,0.20074163984942747,176.17075,219.90935632664656,6.231784349936738,0.0005522642316338268
15,0.02914984237913992,0.18852742832976502,170.44472,213.1141309545193,6.0119882440430406,0.0005000000000000001
16,0.028001823488111588,0.19422150958668102,174.1232,216.3085361526447,6.166052858884159,0.00044773576836617336
17,0.027026320467976962,0.18113963913607908,167.61496,208.89676726794985,5.932925053836236,0.0003960441545911203
18,0.0264808971946146,0.17812718354262314,165.51378,207.15244801534448,5.852472662385206,0.00034549150281252633
19,0.02548352943039408,0.19512800582043535,174.27951,216.81274322557704,6.163702034735624,0.0002966316784620999
20,0.02447689288825381,0.19453670127051217,174.60841,216.48396844512527,6.188128408521587,0.0002500000000000001
21,0.023768495877876,0.19436890157786282,173.37386,216.39058833218695,6.109633439920376,0.00020610737385376348
22,0.02358016741334223,0.1919373257593675,172.69383,215.032791830688,6.106943301164893,0.00016543469682057105
23,0.02280505719576396,0.1988349312311643,175.75455,218.8624800102795,6.211203089529814,0.00012842758726130292
24,0.022363952868709378,0.19167164161607816,172.81662,214.88391669980794,6.1156150118522214,9.549150281252633e-05
25,0.02196396675472166,0.19122255947682765,172.38474,214.63203431978647,6.103849310557853,6.698729810778065e-05
26,0.021656538056684476,0.19141539412659483,172.7013,214.74021368854042,6.112279684739316,4.322727117869951e-05
27,0.021282613737618222,0.19100576089574145,172.45909,214.51033446841203,6.100079963536795,2.4471741852423235e-05
28,0.02119574698016924,0.19417057710808594,174.03772,216.28016408122127,6.158651175611027,1.0926199633097156e-05
29,0.021238757406964022,0.19227160594680093,173.13551,215.21996378705205,6.123861281909797,2.7390523158632995e-06
30,0.020993465564998925,0.19286071797469995,173.38622,215.5494251616088,6.131916554142563,0.001
31,0.029485094693361545,0.2042303048171006,179.18785,221.81201570812163,6.395206475026669,0.0009993147673772868
32,0.03313353993729049,0.18415453403027027,167.54852,210.62803224820289,5.9472906963927405,0.0009972609476841367
33,0.03376675638205865,0.20173975492452645,175.40082,220.455388060714,6.227338585442536,0.0009938441702975688
34,0.030336242702369596,0.2157770155312179,183.55821,227.99617081488452,6.500775561526886,0.0009890738003669028
35,0.02854799745129604,0.2283191772250386,190.40953,234.52879120962953,6.7293833109869166,0.0009829629131445341
