epoch,train_loss,test_loss,flow_mae,flow_rmse,flow_mape,lr
1,0.9815969830983645,1.1359767197571278,452.11798,524.5756916308646,16.775843981658547,0.0002
2,0.6608011419380898,0.5914878431328121,310.7173,378.52656363193324,11.141210469146861,0.0003
3,0.27622898613219654,0.3037952990145297,212.2044,271.27763396104,7.4787116245017256,0.0004
4,0.17944845518508515,0.24003261761457162,187.1613,241.1340718874046,6.537133529263799,0.0005
5,0.15074153547679192,0.23145592968577902,185.02608,236.78686520001483,6.454013210495697,0.0006
6,0.13087690315205297,0.20061144127419486,172.42256,220.44553607410606,6.062306057044871,0.0007
7,0.11428885494088714,0.19521784478810125,169.99927,217.46191297270886,5.984651293764489,0.0008
8,0.09893200356206852,0.19102318259633752,168.46739,215.11292455940438,5.915658779418068,0.0009000000000000001
9,0.0932488873665467,0.17081364066090257,159.10663,203.41582065746508,5.585371949686838,0.001
10,0.07996153218663617,0.15600617034767372,152.1234,194.39914440076635,5.372249180054818,0.001
11,0.0737760973634658,0.16276867238498774,154.61978,198.56782137974923,5.414802071262051,0.000999989723479183
12,0.06971415977328371,0.15732273558569054,153.30757,195.21770699657344,5.406392857285924,0.0009999588943391596
13,0.06705862115987968,0.17456770587611842,162.0094,205.6389622919256,5.737962383597432,0.000999907513847195
14,0.06335285676893218,0.15403294656232092,152.86357,193.16581283964302,5.426519881751004,0.00099983558411534
15,0.062003510983991414,0.15800354597226499,154.10582,195.6396460172375,5.48370578195627,0.000999743108100344
16,0.05734390812196257,0.16009064771529294,153.95053,196.92753267382395,5.408622567588527,0.0009996300896035338
17,0.05361777621430236,0.15154476956369475,150.70744,191.59931334689068,5.349382305038781,0.0009994965332706573
18,0.05188804126276082,0.16326123922133892,156.72374,198.86803688313012,5.509706294121244,0.0009993424445916923
19,0.051394804731591956,0.15511122407883468,153.58507,193.84075495429232,5.4403201488906445,0.0009991678299006205
20,0.05004763906394248,0.15317893567303362,151.41719,192.62957286914695,5.34717036394694,0.0009989726963751681
21,0.050442997011400405,0.16850533176856328,156.92398,202.0367096130057,5.493768499480485,0.0009987570520365104
22,0.04837901893503222,0.17834097481567002,161.74603,207.84950798293943,5.662459049251042,0.000998520905748941
23,0.04851394817555622,0.16361508913446612,155.5974,199.08343688953633,5.470698709911472,0.0009982642672195091
24,0.04663556798066928,0.16111262040425736,155.82794,197.5550951633493,5.491077473870662,0.0009979871469976197
25,0.04589508177140059,0.15411520419398364,152.28241,193.2173828392518,5.371199054989294,0.0009976895564745992
26,0.046262546712572954,0.16280765239761177,156.9738,198.59159371370683,5.527969051048238,0.0009973715078832287
27,0.04428785603928875,0.1635489882649602,154.20857,199.04321923893815,5.423371516596348,0.00099703301429724
28,0.04472044324784568,0.15999436675882636,154.08284,196.86830345753987,5.384469218454155,0.000996674089630779
29,0.04518377808329863,0.16146079858226736,154.92845,197.76844888657038,5.446224049344915,0.0009962947486378325
30,0.043063000070326256,0.17069053662294162,161.08058,203.34250854469659,5.672369233799871,0.000995895006911623
31,0.04297831385231121,0.15801524806171346,154.50444,195.64689374291123,5.469483599663157,0.0009954748808839674
32,0.043204197313362384,0.15376750142807277,152.91882,192.9993017312498,5.394466326289319,0.0009950343878246009
33,0.04334136932378724,0.16013027867011864,154.45918,196.95190958074005,5.4176061421354085,0.0009945735458404682
34,0.04126804480046937,0.15494209534165268,152.14577,193.73503974500844,5.326592479292307,0.0009940923738749779
35,0.04123251852922109,0.17501908986831158,161.34422,205.90466354298536,5.616890314898306,0.0009935908917072251
36,0.041716364958198554,0.16872693211026102,159.1584,202.16951233741946,5.601379966202132,0.0009930691199511775
37,0.040876071464705774,0.1488822005890511,148.24103,189.90869516691436,5.201669014328943,0.0009925270800548284
38,0.03948227043598245,0.1734748821000795,160.92024,204.99429298458531,5.643567694180323,0.0009919647942993148
39,0.03985260080271985,0.160923035315813,154.14555,197.43883546556893,5.38910726720674,0.0009913822857980019
40,0.039194002973310875,0.15914703394419935,155.23436,196.3463039981909,5.455258127114513,0.0009907795784955327
41,0.04110802930993435,0.16667934477701007,157.84648,200.9390454839477,5.508016985060234,0.0009901566971668436
42,0.03883628848762739,0.1664931396808545,157.112,200.82677742584528,5.505420139742385,0.0009895136674161465
43,0.038746045184728906,0.17485886440455542,163.95805,205.81038375772005,5.7929652780233125,0.0009888505156758758
44,0.04111641992157672,0.14826927660904407,148.93404,189.51737634713078,5.22895907495139,0.0009881672692056021
45,0.038070442114686555,0.16413558762435357,155.51277,199.39986130260974,5.442621744620975,0.0009874639560909118
46,0.039239782372336364,0.16481851787924023,156.3673,199.81424967954612,5.472629293718802,0.0009867406052422524
47,0.03920393677436428,0.1532497906635308,151.83875,192.6741298475226,5.33249763426336,0.000985997246393744
48,0.03655791014948965,0.16025002929624055,153.91603,197.02552777178394,5.373309689095067,0.0009852339101019574
49,0.03713901616729699,0.16498409090815364,157.30821,199.91459113831587,5.512812707122532,0.0009844506277446577
50,0.0390246044763755,0.16792213637962658,159.20851,201.6867930728237,5.562785337177429,0.0009836474315195148
51,0.037939246969692635,0.1589668360916344,154.67247,196.23511090016487,5.405078050771529,0.0009828243544427796
52,0.036805654807395234,0.16544151572576432,156.4928,200.1915391412684,5.474447774688395,0.0009819814303479266
53,0.037248384433262276,0.1650661023143919,156.63718,199.96426438553965,5.498098848541794,0.0009811186938842645
54,0.03663471318555601,0.15783809128521387,154.8168,195.53719075600426,5.4210434717159615,0.0009802361805155097
55,0.037449911204509405,0.16213731644307253,154.56174,198.18232609140503,5.409214315731533,0.0009793339265183304
56,0.036929299724308445,0.1616042349293921,155.22084,197.8562747772989,5.422009324613096,0.0009784119689808543
57,0.03731090343230731,0.1714797240532857,159.8252,203.8120400178802,5.59218964665699,0.0009774703458011453
58,0.03738255916542305,0.17516782724931682,159.69382,205.99213046254945,5.530558207122867,0.0009765090956856436
59,0.036447046090772144,0.1597337793411683,154.62909,196.707915209963,5.4429013506107955,0.0009755282581475768
60,0.03690522843044557,0.16876815857361854,158.84567,202.19421356705539,5.56861928284934,0.0009745278735053344
61,0.03784218770794538,0.16567839505518797,157.47202,200.33479790091386,5.500043947194955,0.0009735079828808107
62,0.0375441164181475,0.17464512648552719,161.76369,205.6845658405122,5.638813323564969,0.0009724686281977146
63,0.0356585993653252,0.16541154481269219,156.31451,200.1734013923928,5.438567415804417,0.0009714098521798464
64,0.035449084878225866,0.16649160235190838,158.3087,200.8258535087054,5.547198114783806,0.0009703316983493413
65,0.03673542390912126,0.17114543214657202,159.94733,203.61328810701428,5.565844018219925,0.0009692342110248802
66,0.035889990047200934,0.174520965177651,161.8921,205.6114357228216,5.651555217801218,0.0009681174353198686
67,0.03643504843051299,0.17486279558491064,160.73924,205.8126897964506,5.574627441477881,0.0009669814171405816
68,0.036013157498010824,0.1764469529635693,161.87608,206.74286754625902,5.640516003273509,0.000965826203184277
69,0.03611670389319911,0.16295269410476368,155.39471,198.68003878724204,5.4075125272156255,0.0009646518409372759
70,0.03592477846906815,0.17041952731455687,157.79097,203.18102112094525,5.473222519001808,0.0009634583786730109
71,0.03599011786765866,0.17351658347986343,161.1428,205.01892062075638,5.581711802356555,0.0009622458654500408
72,0.03569211986609352,0.18374125042972841,165.11423,210.9729599824347,5.741833644455857,0.0009610143511100353
73,0.035364275386968215,0.1764189013572344,163.19287,206.72643834908973,5.692474882782052,0.0009597638862757254
74,0.036389998777152655,0.17320969062634664,160.4179,204.83754996337953,5.5563466838289965,0.0009584945223488226
