泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1000110,45.0|0.0|0.0|0.0|34.0|50.0|0.0,170:1_瞬时流量,61,283.87,283.88,-11049.5226,20.65
1000110,45.0|0.0|0.0|0.0|34.0|50.0|0.0,170:2_瞬时流量,61,28.28,28.51,-54.0644,6.69
1000110,45.0|0.0|0.0|0.0|34.0|50.0|0.0,70:3_瞬时流量,61,0.0,0.0,1.0,
1000110,45.0|0.0|0.0|0.0|34.0|50.0|0.0,总管效率_pct,61,9.06,9.16,-38.7466,24.11
1000110,46.1|0.0|0.0|0.0|41.4|50.0|0.0,170:1_瞬时流量,128,14.23,16.68,-0.0582,0.81
1000110,46.1|0.0|0.0|0.0|41.4|50.0|0.0,170:2_瞬时流量,128,18.47,20.04,-7.708,4.13
1000110,46.1|0.0|0.0|0.0|41.4|50.0|0.0,70:3_瞬时流量,128,0.02,0.02,0.0,
1000110,46.1|0.0|0.0|0.0|41.4|50.0|0.0,总管效率_pct,128,2.4,3.01,-0.0552,4.85
1000110,46.2|0.0|0.0|0.0|41.7|50.0|0.0,170:1_瞬时流量,81,11.83,14.28,-0.4753,0.66
1000110,46.2|0.0|0.0|0.0|41.7|50.0|0.0,170:2_瞬时流量,81,17.64,18.94,-8.5369,3.87
1000110,46.2|0.0|0.0|0.0|41.7|50.0|0.0,70:3_瞬时流量,81,0.02,0.02,0.0,
1000110,46.2|0.0|0.0|0.0|41.7|50.0|0.0,总管效率_pct,81,1.09,1.46,0.0025,2.21
1000110,46.6|0.0|0.0|0.0|42.6|50.0|0.0,170:1_瞬时流量,174,43.45,47.37,-4.3354,2.47
1000110,46.6|0.0|0.0|0.0|42.6|50.0|0.0,170:2_瞬时流量,174,7.92,8.87,-0.0808,1.61
1000110,46.6|0.0|0.0|0.0|42.6|50.0|0.0,70:3_瞬时流量,174,0.01,0.01,0.0,
1000110,46.6|0.0|0.0|0.0|42.6|50.0|0.0,总管效率_pct,174,0.84,1.22,-0.1582,1.74
1000110,46.6|0.0|0.0|0.0|42.7|50.0|0.0,170:1_瞬时流量,73,40.88,48.16,-1.8037,2.32
1000110,46.6|0.0|0.0|0.0|42.7|50.0|0.0,170:2_瞬时流量,73,8.13,9.11,0.4029,1.6
