泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
0101011,0.0|39.6|0.0|49.3|0.0|50.0|50.0,170:1_瞬时流量,50,31.62,43.26,-0.2055,1.64
0101011,0.0|39.6|0.0|49.3|0.0|50.0|50.0,170:2_瞬时流量,50,8.58,11.82,0.0116,2.28
0101011,0.0|39.6|0.0|49.3|0.0|50.0|50.0,70:3_瞬时流量,50,5.66,8.31,0.1431,1.18
0101011,0.0|39.6|0.0|49.3|0.0|50.0|50.0,总管效率_pct,50,2.19,2.57,-0.2932,4.13
0101011,0.0|39.6|0.0|49.4|0.0|50.0|50.0,170:1_瞬时流量,147,22.39,27.56,-0.5185,1.15
0101011,0.0|39.6|0.0|49.4|0.0|50.0|50.0,170:2_瞬时流量,147,8.43,9.69,-1.6103,2.23
0101011,0.0|39.6|0.0|49.4|0.0|50.0|50.0,70:3_瞬时流量,147,5.17,6.45,0.0741,1.04
0101011,0.0|39.6|0.0|49.4|0.0|50.0|50.0,总管效率_pct,147,1.57,1.71,-0.147,3.05
0101011,0.0|40.1|0.0|48.7|0.0|50.0|50.0,170:1_瞬时流量,51,10.39,12.87,-0.3139,0.53
0101011,0.0|40.1|0.0|48.7|0.0|50.0|50.0,170:2_瞬时流量,51,3.13,4.42,-1.0782,0.8
0101011,0.0|40.1|0.0|48.7|0.0|50.0|50.0,70:3_瞬时流量,51,5.39,6.49,-0.333,1.08
0101011,0.0|40.1|0.0|48.7|0.0|50.0|50.0,总管效率_pct,51,1.81,2.61,-0.2001,3.84
0101011,0.0|40.4|0.0|48.2|0.0|50.0|50.0,170:1_瞬时流量,65,20.48,24.28,-0.2077,1.06
0101011,0.0|40.4|0.0|48.2|0.0|50.0|50.0,170:2_瞬时流量,65,4.47,5.78,0.3835,1.12
0101011,0.0|40.4|0.0|48.2|0.0|50.0|50.0,70:3_瞬时流量,65,6.59,8.2,0.7838,1.28
0101011,0.0|40.4|0.0|48.2|0.0|50.0|50.0,总管效率_pct,65,1.87,2.6,-0.0748,3.69
0101011,0.0|40.4|0.0|48.8|0.0|50.0|50.0,170:1_瞬时流量,149,11.87,13.81,-0.4991,0.6
0101011,0.0|40.4|0.0|48.8|0.0|50.0|50.0,170:2_瞬时流量,149,4.22,5.16,0.0462,1.05
0101011,0.0|40.4|0.0|48.8|0.0|50.0|50.0,70:3_瞬时流量,149,5.63,6.94,0.077,1.12
0101011,0.0|40.4|0.0|48.8|0.0|50.0|50.0,总管效率_pct,149,1.64,1.81,-0.2895,3.17
0101011,0.0|40.5|0.0|48.1|0.0|50.0|50.0,170:1_瞬时流量,115,8.73,9.93,0.4222,0.45
0101011,0.0|40.5|0.0|48.1|0.0|50.0|50.0,170:2_瞬时流量,115,3.99,5.24,0.31,0.99
0101011,0.0|40.5|0.0|48.1|0.0|50.0|50.0,70:3_瞬时流量,115,6.58,8.47,0.8529,1.37
0101011,0.0|40.5|0.0|48.1|0.0|50.0|50.0,总管效率_pct,115,1.14,1.55,0.0114,2.25
0101011,0.0|40.6|0.0|49.5|0.0|50.0|50.0,170:1_瞬时流量,127,10.91,14.02,-0.9737,0.53
0101011,0.0|40.6|0.0|49.5|0.0|50.0|50.0,170:2_瞬时流量,127,4.47,7.11,-0.2315,1.07
0101011,0.0|40.6|0.0|49.5|0.0|50.0|50.0,70:3_瞬时流量,127,5.06,6.21,-0.11,1.04
0101011,0.0|40.6|0.0|49.5|0.0|50.0|50.0,总管效率_pct,127,1.87,2.34,-0.234,3.58
0101011,0.0|40.6|0.0|49.9|0.0|50.0|50.0,170:1_瞬时流量,75,13.88,16.13,-0.3458,0.68
0101011,0.0|40.6|0.0|49.9|0.0|50.0|50.0,170:2_瞬时流量,75,2.05,2.34,-1.2896,0.51
0101011,0.0|40.6|0.0|49.9|0.0|50.0|50.0,70:3_瞬时流量,75,7.0,8.61,-1.7848,1.46
0101011,0.0|40.6|0.0|49.9|0.0|50.0|50.0,总管效率_pct,75,1.44,1.68,0.1375,2.87
0101011,0.0|40.7|0.0|49.5|0.0|50.0|50.0,170:1_瞬时流量,64,11.89,14.79,0.1214,0.58
0101011,0.0|40.7|0.0|49.5|0.0|50.0|50.0,170:2_瞬时流量,64,5.64,7.08,-0.0823,1.36
0101011,0.0|40.7|0.0|49.5|0.0|50.0|50.0,70:3_瞬时流量,64,4.86,6.22,0.5405,1.0
0101011,0.0|40.7|0.0|49.5|0.0|50.0|50.0,总管效率_pct,64,2.07,2.53,-0.0929,4.16
0101011,0.0|40.8|0.0|50.0|0.0|50.0|50.0,170:1_瞬时流量,113,9.19,12.78,-0.6519,0.45
0101011,0.0|40.8|0.0|50.0|0.0|50.0|50.0,170:2_瞬时流量,113,5.08,5.47,0.1114,1.26
0101011,0.0|40.8|0.0|50.0|0.0|50.0|50.0,70:3_瞬时流量,113,6.09,7.64,0.3976,1.25
0101011,0.0|40.8|0.0|50.0|0.0|50.0|50.0,总管效率_pct,113,1.52,1.8,0.0385,3.01
0101011,0.0|40.9|0.0|48.2|0.0|50.0|50.0,170:1_瞬时流量,356,15.73,18.11,0.1035,0.8
0101011,0.0|40.9|0.0|48.2|0.0|50.0|50.0,170:2_瞬时流量,356,5.77,6.99,0.4737,1.43
0101011,0.0|40.9|0.0|48.2|0.0|50.0|50.0,70:3_瞬时流量,356,7.2,8.92,0.729,1.45
0101011,0.0|40.9|0.0|48.2|0.0|50.0|50.0,总管效率_pct,356,1.67,2.5,-0.1253,3.38
0101011,0.0|40.9|0.0|48.3|0.0|50.0|50.0,170:1_瞬时流量,203,16.24,18.45,0.269,0.83
0101011,0.0|40.9|0.0|48.3|0.0|50.0|50.0,170:2_瞬时流量,203,5.61,7.05,0.5417,1.38
0101011,0.0|40.9|0.0|48.3|0.0|50.0|50.0,70:3_瞬时流量,203,6.81,8.11,0.7688,1.35
0101011,0.0|40.9|0.0|48.3|0.0|50.0|50.0,总管效率_pct,203,1.59,2.21,0.0015,3.14
0101011,0.0|41.2|0.0|48.2|0.0|50.0|50.0,170:1_瞬时流量,60,19.93,23.4,0.4253,1.01
0101011,0.0|41.2|0.0|48.2|0.0|50.0|50.0,170:2_瞬时流量,60,4.68,5.86,-0.2577,1.13
0101011,0.0|41.2|0.0|48.2|0.0|50.0|50.0,70:3_瞬时流量,60,6.28,7.75,0.8013,1.27
0101011,0.0|41.2|0.0|48.2|0.0|50.0|50.0,总管效率_pct,60,2.16,2.81,-0.2797,4.41
0101011,0.0|41.2|0.0|48.4|0.0|50.0|50.0,170:1_瞬时流量,112,22.61,26.98,-0.5765,1.14
0101011,0.0|41.2|0.0|48.4|0.0|50.0|50.0,170:2_瞬时流量,112,5.1,5.91,0.3759,1.24
0101011,0.0|41.2|0.0|48.4|0.0|50.0|50.0,70:3_瞬时流量,112,6.5,7.69,0.8789,1.29
0101011,0.0|41.2|0.0|48.4|0.0|50.0|50.0,总管效率_pct,112,3.36,4.01,-0.3659,7.09
0101011,0.0|41.5|0.0|48.3|0.0|50.0|50.0,170:1_瞬时流量,190,16.28,17.84,0.31,0.81
0101011,0.0|41.5|0.0|48.3|0.0|50.0|50.0,170:2_瞬时流量,190,5.34,6.66,0.0789,1.28
0101011,0.0|41.5|0.0|48.3|0.0|50.0|50.0,70:3_瞬时流量,190,8.99,11.11,0.4031,1.81
0101011,0.0|41.5|0.0|48.3|0.0|50.0|50.0,总管效率_pct,190,2.56,2.92,-0.1949,5.1
0101011,0.0|41.6|0.0|48.3|0.0|50.0|50.0,170:1_瞬时流量,182,16.2,18.39,0.1513,0.8
0101011,0.0|41.6|0.0|48.3|0.0|50.0|50.0,170:2_瞬时流量,182,5.33,7.07,-0.9027,1.26
0101011,0.0|41.6|0.0|48.3|0.0|50.0|50.0,70:3_瞬时流量,182,9.19,10.87,0.6839,1.83
0101011,0.0|41.6|0.0|48.3|0.0|50.0|50.0,总管效率_pct,182,3.11,3.38,-0.0299,6.0
0101011,0.0|41.8|0.0|48.5|0.0|50.0|50.0,170:1_瞬时流量,383,12.45,15.92,0.042,0.62
0101011,0.0|41.8|0.0|48.5|0.0|50.0|50.0,170:2_瞬时流量,383,3.74,4.57,0.1957,0.89
0101011,0.0|41.8|0.0|48.5|0.0|50.0|50.0,70:3_瞬时流量,383,7.91,9.81,0.5041,1.57
0101011,0.0|41.8|0.0|48.5|0.0|50.0|50.0,总管效率_pct,383,1.9,2.45,-0.0193,3.69
0101011,0.0|42.0|0.0|48.4|0.0|50.0|50.0,170:1_瞬时流量,151,12.95,15.9,-0.1228,0.63
0101011,0.0|42.0|0.0|48.4|0.0|50.0|50.0,170:2_瞬时流量,151,4.91,5.43,-0.1793,1.16
0101011,0.0|42.0|0.0|48.4|0.0|50.0|50.0,70:3_瞬时流量,151,7.57,9.13,0.6378,1.51
0101011,0.0|42.0|0.0|48.4|0.0|50.0|50.0,总管效率_pct,151,1.1,1.49,0.0025,2.13
0101011,0.0|42.0|0.0|49.1|0.0|50.0|50.0,170:1_瞬时流量,68,15.71,15.87,0.0152,0.76
0101011,0.0|42.0|0.0|49.1|0.0|50.0|50.0,170:2_瞬时流量,68,3.57,4.41,-0.1306,0.84
0101011,0.0|42.0|0.0|49.1|0.0|50.0|50.0,70:3_瞬时流量,68,4.08,5.52,0.1537,0.82
0101011,0.0|42.0|0.0|49.1|0.0|50.0|50.0,总管效率_pct,68,1.77,2.05,0.0208,3.45
0101011,0.0|42.1|0.0|49.5|0.0|50.0|50.0,170:1_瞬时流量,118,8.98,11.02,-2.2404,0.43
0101011,0.0|42.1|0.0|49.5|0.0|50.0|50.0,170:2_瞬时流量,118,4.47,6.25,-0.2539,1.06
0101011,0.0|42.1|0.0|49.5|0.0|50.0|50.0,70:3_瞬时流量,118,5.29,6.54,0.0852,1.06
0101011,0.0|42.1|0.0|49.5|0.0|50.0|50.0,总管效率_pct,118,1.92,2.14,-0.0089,3.83
0101011,0.0|42.2|0.0|48.5|0.0|50.0|50.0,170:1_瞬时流量,218,11.1,14.13,-0.259,0.54
0101011,0.0|42.2|0.0|48.5|0.0|50.0|50.0,170:2_瞬时流量,218,4.79,5.94,-0.3684,1.13
0101011,0.0|42.2|0.0|48.5|0.0|50.0|50.0,70:3_瞬时流量,218,5.28,6.65,0.5885,1.06
0101011,0.0|42.2|0.0|48.5|0.0|50.0|50.0,总管效率_pct,218,1.82,2.24,0.0079,3.52
0101011,0.0|42.3|0.0|48.5|0.0|50.0|50.0,170:1_瞬时流量,211,11.08,14.22,-0.3432,0.54
0101011,0.0|42.3|0.0|48.5|0.0|50.0|50.0,170:2_瞬时流量,211,3.29,4.42,-0.7573,0.77
0101011,0.0|42.3|0.0|48.5|0.0|50.0|50.0,70:3_瞬时流量,211,5.49,6.98,0.5783,1.12
0101011,0.0|42.3|0.0|48.5|0.0|50.0|50.0,总管效率_pct,211,2.46,2.78,0.014,4.7
0101011,0.0|42.3|0.0|49.5|0.0|50.0|50.0,170:1_瞬时流量,76,14.26,16.47,-1.654,0.69
0101011,0.0|42.3|0.0|49.5|0.0|50.0|50.0,170:2_瞬时流量,76,1.94,2.49,-0.091,0.45
0101011,0.0|42.3|0.0|49.5|0.0|50.0|50.0,70:3_瞬时流量,76,5.7,7.08,0.4923,1.13
0101011,0.0|42.3|0.0|49.5|0.0|50.0|50.0,总管效率_pct,76,1.78,1.85,-0.41,3.42
0101011,0.0|42.4|0.0|49.3|0.0|50.0|50.0,170:1_瞬时流量,54,19.56,23.13,-0.0545,0.94
0101011,0.0|42.4|0.0|49.3|0.0|50.0|50.0,170:2_瞬时流量,54,6.59,7.05,-0.6957,1.55
0101011,0.0|42.4|0.0|49.3|0.0|50.0|50.0,70:3_瞬时流量,54,5.31,6.72,0.7406,1.05
0101011,0.0|42.4|0.0|49.3|0.0|50.0|50.0,总管效率_pct,54,1.86,2.27,-0.1247,3.78
0101011,0.0|42.4|0.0|50.0|0.0|50.0|50.0,170:1_瞬时流量,52,21.62,26.64,-0.2353,1.02
0101011,0.0|42.4|0.0|50.0|0.0|50.0|50.0,170:2_瞬时流量,52,5.12,7.74,0.4848,1.23
0101011,0.0|42.4|0.0|50.0|0.0|50.0|50.0,70:3_瞬时流量,52,7.38,9.2,0.8561,1.5
0101011,0.0|42.4|0.0|50.0|0.0|50.0|50.0,总管效率_pct,52,1.43,1.77,-0.1925,2.72
0101011,0.0|42.5|0.0|48.6|0.0|50.0|50.0,170:1_瞬时流量,143,13.22,18.02,-0.0206,0.65
0101011,0.0|42.5|0.0|48.6|0.0|50.0|50.0,170:2_瞬时流量,143,3.77,4.38,0.337,0.88
0101011,0.0|42.5|0.0|48.6|0.0|50.0|50.0,70:3_瞬时流量,143,6.29,8.37,0.6793,1.27
0101011,0.0|42.5|0.0|48.6|0.0|50.0|50.0,总管效率_pct,143,2.04,2.35,0.0061,3.99
0101011,0.0|42.6|0.0|50.0|0.0|50.0|50.0,170:1_瞬时流量,64,19.66,21.95,-0.0255,0.93
0101011,0.0|42.6|0.0|50.0|0.0|50.0|50.0,170:2_瞬时流量,64,5.61,7.12,-0.2003,1.28
0101011,0.0|42.6|0.0|50.0|0.0|50.0|50.0,70:3_瞬时流量,64,7.15,8.36,0.7564,1.47
0101011,0.0|42.6|0.0|50.0|0.0|50.0|50.0,总管效率_pct,64,2.48,2.75,0.0112,4.97
0101011,0.0|42.7|0.0|48.5|0.0|50.0|50.0,170:1_瞬时流量,85,17.39,20.28,0.1685,0.84
0101011,0.0|42.7|0.0|48.5|0.0|50.0|50.0,170:2_瞬时流量,85,4.14,5.73,0.3723,0.97
0101011,0.0|42.7|0.0|48.5|0.0|50.0|50.0,70:3_瞬时流量,85,4.85,5.99,0.7103,1.0
0101011,0.0|42.7|0.0|48.5|0.0|50.0|50.0,总管效率_pct,85,2.26,2.62,0.0429,4.35
0101011,0.0|43.1|0.0|48.6|0.0|50.0|50.0,170:1_瞬时流量,186,17.37,23.19,0.3179,0.82
0101011,0.0|43.1|0.0|48.6|0.0|50.0|50.0,170:2_瞬时流量,186,3.2,3.91,0.4379,0.73
0101011,0.0|43.1|0.0|48.6|0.0|50.0|50.0,70:3_瞬时流量,186,5.28,7.17,0.8154,1.08
0101011,0.0|43.1|0.0|48.6|0.0|50.0|50.0,总管效率_pct,186,3.04,3.77,-0.1187,5.65
0101011,0.0|43.1|0.0|49.4|0.0|50.0|50.0,170:1_瞬时流量,85,11.44,14.22,0.0768,0.54
0101011,0.0|43.1|0.0|49.4|0.0|50.0|50.0,170:2_瞬时流量,85,4.48,4.71,0.0492,1.03
0101011,0.0|43.1|0.0|49.4|0.0|50.0|50.0,70:3_瞬时流量,85,5.93,7.15,0.6534,1.18
0101011,0.0|43.1|0.0|49.4|0.0|50.0|50.0,总管效率_pct,85,2.54,3.1,-0.0625,4.8
0101011,0.0|43.2|0.0|49.3|0.0|50.0|50.0,170:1_瞬时流量,144,12.24,14.0,0.1539,0.58
0101011,0.0|43.2|0.0|49.3|0.0|50.0|50.0,170:2_瞬时流量,144,5.45,6.89,-0.3702,1.22
0101011,0.0|43.2|0.0|49.3|0.0|50.0|50.0,70:3_瞬时流量,144,5.4,6.88,0.847,1.08
0101011,0.0|43.2|0.0|49.3|0.0|50.0|50.0,总管效率_pct,144,1.28,1.4,-0.0654,2.47
0101011,0.0|43.2|0.0|49.4|0.0|50.0|50.0,170:1_瞬时流量,94,12.06,13.8,0.1583,0.57
0101011,0.0|43.2|0.0|49.4|0.0|50.0|50.0,170:2_瞬时流量,94,5.53,5.72,0.1023,1.26
0101011,0.0|43.2|0.0|49.4|0.0|50.0|50.0,70:3_瞬时流量,94,4.97,6.14,0.6671,0.96
0101011,0.0|43.2|0.0|49.4|0.0|50.0|50.0,总管效率_pct,94,2.1,2.67,-0.0218,4.03
0101011,0.0|43.3|0.0|49.4|0.0|50.0|50.0,170:1_瞬时流量,139,10.71,12.15,0.5913,0.51
0101011,0.0|43.3|0.0|49.4|0.0|50.0|50.0,170:2_瞬时流量,139,5.78,6.22,0.4632,1.31
0101011,0.0|43.3|0.0|49.4|0.0|50.0|50.0,70:3_瞬时流量,139,4.89,6.63,0.9329,1.01
0101011,0.0|43.3|0.0|49.4|0.0|50.0|50.0,总管效率_pct,139,1.32,1.68,0.0475,2.65
0101011,0.0|43.4|0.0|49.3|0.0|50.0|50.0,170:1_瞬时流量,61,13.61,15.66,-3.2448,0.64
0101011,0.0|43.4|0.0|49.3|0.0|50.0|50.0,170:2_瞬时流量,61,3.96,4.42,-2.0802,0.89
0101011,0.0|43.4|0.0|49.3|0.0|50.0|50.0,70:3_瞬时流量,61,4.83,6.28,0.6442,0.97
0101011,0.0|43.4|0.0|49.3|0.0|50.0|50.0,总管效率_pct,61,1.27,1.31,-0.3066,2.47
0101011,0.0|43.5|0.0|48.7|0.0|50.0|50.0,170:1_瞬时流量,388,15.21,18.05,0.3618,0.72
0101011,0.0|43.5|0.0|48.7|0.0|50.0|50.0,170:2_瞬时流量,388,3.74,4.83,0.327,0.85
0101011,0.0|43.5|0.0|48.7|0.0|50.0|50.0,70:3_瞬时流量,388,6.05,7.57,0.5612,1.23
0101011,0.0|43.5|0.0|48.7|0.0|50.0|50.0,总管效率_pct,388,1.86,2.29,0.032,3.6
0101011,0.0|43.8|0.0|48.9|0.0|50.0|50.0,170:1_瞬时流量,98,9.55,12.08,0.3058,0.45
0101011,0.0|43.8|0.0|48.9|0.0|50.0|50.0,170:2_瞬时流量,98,4.46,5.97,-0.0601,1.03
0101011,0.0|43.8|0.0|48.9|0.0|50.0|50.0,70:3_瞬时流量,98,5.79,6.97,0.8544,1.16
0101011,0.0|43.8|0.0|48.9|0.0|50.0|50.0,总管效率_pct,98,1.35,1.8,-0.1118,2.59
0101011,0.0|43.8|0.0|49.5|0.0|50.0|50.0,170:1_瞬时流量,111,19.15,24.04,-0.0849,0.9
0101011,0.0|43.8|0.0|49.5|0.0|50.0|50.0,170:2_瞬时流量,111,6.62,7.49,-0.0213,1.51
0101011,0.0|43.8|0.0|49.5|0.0|50.0|50.0,70:3_瞬时流量,111,5.58,6.82,0.8985,1.13
0101011,0.0|43.8|0.0|49.5|0.0|50.0|50.0,总管效率_pct,111,1.7,2.18,-0.0641,3.45
0101011,0.0|43.8|0.0|49.7|0.0|50.0|50.0,170:1_瞬时流量,63,14.6,15.99,-0.19,0.68
0101011,0.0|43.8|0.0|49.7|0.0|50.0|50.0,170:2_瞬时流量,63,3.46,4.35,-0.17,0.79
0101011,0.0|43.8|0.0|49.7|0.0|50.0|50.0,70:3_瞬时流量,63,4.77,5.88,0.1649,0.96
0101011,0.0|43.8|0.0|49.7|0.0|50.0|50.0,总管效率_pct,63,2.5,3.17,-0.4247,5.27
0101011,0.0|43.9|0.0|48.8|0.0|50.0|50.0,170:1_瞬时流量,464,10.53,13.59,0.2651,0.49
0101011,0.0|43.9|0.0|48.8|0.0|50.0|50.0,170:2_瞬时流量,464,2.87,4.44,0.1338,0.64
0101011,0.0|43.9|0.0|48.8|0.0|50.0|50.0,70:3_瞬时流量,464,5.92,7.78,0.6105,1.2
0101011,0.0|43.9|0.0|48.8|0.0|50.0|50.0,总管效率_pct,464,1.51,1.84,0.0281,2.91
0101011,0.0|44.0|0.0|48.8|0.0|50.0|50.0,170:1_瞬时流量,355,11.48,14.22,0.5768,0.54
0101011,0.0|44.0|0.0|48.8|0.0|50.0|50.0,170:2_瞬时流量,355,3.31,4.45,0.3974,0.75
0101011,0.0|44.0|0.0|48.8|0.0|50.0|50.0,70:3_瞬时流量,355,5.55,7.21,0.7708,1.13
0101011,0.0|44.0|0.0|48.8|0.0|50.0|50.0,总管效率_pct,355,1.88,2.34,-0.0055,3.66
0101011,0.0|44.0|0.0|48.9|0.0|50.0|50.0,170:1_瞬时流量,258,11.74,15.13,0.0329,0.55
0101011,0.0|44.0|0.0|48.9|0.0|50.0|50.0,170:2_瞬时流量,258,3.05,4.01,0.3253,0.69
0101011,0.0|44.0|0.0|48.9|0.0|50.0|50.0,70:3_瞬时流量,258,6.22,7.66,0.6656,1.23
0101011,0.0|44.0|0.0|48.9|0.0|50.0|50.0,总管效率_pct,258,1.4,1.71,-0.0284,2.7
0101011,0.0|44.0|0.0|49.6|0.0|50.0|50.0,170:1_瞬时流量,76,22.74,27.82,0.2817,1.06
0101011,0.0|44.0|0.0|49.6|0.0|50.0|50.0,170:2_瞬时流量,76,4.11,6.19,-0.0269,0.94
0101011,0.0|44.0|0.0|49.6|0.0|50.0|50.0,70:3_瞬时流量,76,7.03,8.39,0.8642,1.39
0101011,0.0|44.0|0.0|49.6|0.0|50.0|50.0,总管效率_pct,76,1.67,1.85,-0.8153,3.18
0101011,0.0|44.1|0.0|49.6|0.0|50.0|50.0,170:1_瞬时流量,67,26.39,28.44,0.1903,1.23
0101011,0.0|44.1|0.0|49.6|0.0|50.0|50.0,170:2_瞬时流量,67,3.95,5.52,0.3118,0.9
0101011,0.0|44.1|0.0|49.6|0.0|50.0|50.0,70:3_瞬时流量,67,7.23,8.36,0.83,1.41
0101011,0.0|44.1|0.0|49.6|0.0|50.0|50.0,总管效率_pct,67,1.94,2.38,0.0282,3.82
0101011,0.0|44.3|0.0|49.6|0.0|50.0|50.0,170:1_瞬时流量,176,17.3,21.56,0.3212,0.8
0101011,0.0|44.3|0.0|49.6|0.0|50.0|50.0,170:2_瞬时流量,176,5.15,6.15,-0.242,1.16
0101011,0.0|44.3|0.0|49.6|0.0|50.0|50.0,70:3_瞬时流量,176,5.84,7.03,0.7313,1.14
0101011,0.0|44.3|0.0|49.6|0.0|50.0|50.0,总管效率_pct,176,2.13,2.45,-0.0098,4.29
0101011,0.0|44.4|0.0|48.8|0.0|50.0|50.0,170:1_瞬时流量,68,20.47,23.95,0.2217,0.95
0101011,0.0|44.4|0.0|48.8|0.0|50.0|50.0,170:2_瞬时流量,68,6.5,8.26,-0.2974,1.45
0101011,0.0|44.4|0.0|48.8|0.0|50.0|50.0,70:3_瞬时流量,68,8.18,9.88,0.4204,1.75
0101011,0.0|44.4|0.0|48.8|0.0|50.0|50.0,总管效率_pct,68,1.54,1.79,-0.3476,2.93
0101011,0.0|44.5|0.0|49.0|0.0|50.0|50.0,170:1_瞬时流量,216,12.34,14.24,0.4543,0.58
0101011,0.0|44.5|0.0|49.0|0.0|50.0|50.0,170:2_瞬时流量,216,3.8,5.38,-0.186,0.86
0101011,0.0|44.5|0.0|49.0|0.0|50.0|50.0,70:3_瞬时流量,216,6.27,7.74,0.8213,1.26
0101011,0.0|44.5|0.0|49.0|0.0|50.0|50.0,总管效率_pct,216,2.01,2.65,-0.1674,3.79
0101011,0.0|44.5|0.0|49.7|0.0|50.0|50.0,170:1_瞬时流量,109,19.12,25.21,0.3093,0.89
0101011,0.0|44.5|0.0|49.7|0.0|50.0|50.0,170:2_瞬时流量,109,7.0,8.16,-0.1838,1.56
0101011,0.0|44.5|0.0|49.7|0.0|50.0|50.0,70:3_瞬时流量,109,6.38,7.93,0.806,1.24
0101011,0.0|44.5|0.0|49.7|0.0|50.0|50.0,总管效率_pct,109,2.45,2.9,0.0488,5.04
0101011,0.0|44.6|0.0|49.6|0.0|50.0|50.0,170:1_瞬时流量,195,9.7,12.24,0.6787,0.44
0101011,0.0|44.6|0.0|49.6|0.0|50.0|50.0,170:2_瞬时流量,195,5.32,5.95,-0.0982,1.18
0101011,0.0|44.6|0.0|49.6|0.0|50.0|50.0,70:3_瞬时流量,195,5.34,6.5,0.7873,1.06
0101011,0.0|44.6|0.0|49.6|0.0|50.0|50.0,总管效率_pct,195,2.34,2.62,-0.2481,4.76
0101011,0.0|44.6|0.0|49.8|0.0|50.0|50.0,170:1_瞬时流量,78,10.69,12.8,0.2769,0.49
0101011,0.0|44.6|0.0|49.8|0.0|50.0|50.0,170:2_瞬时流量,78,6.71,7.0,-2.1251,1.5
0101011,0.0|44.6|0.0|49.8|0.0|50.0|50.0,70:3_瞬时流量,78,4.19,5.43,0.7391,0.83
0101011,0.0|44.6|0.0|49.8|0.0|50.0|50.0,总管效率_pct,78,1.28,1.55,0.0068,2.55
0101011,0.0|44.7|0.0|49.1|0.0|50.0|50.0,170:1_瞬时流量,108,10.44,12.65,0.5986,0.49
0101011,0.0|44.7|0.0|49.1|0.0|50.0|50.0,170:2_瞬时流量,108,4.14,4.94,0.4865,0.94
0101011,0.0|44.7|0.0|49.1|0.0|50.0|50.0,70:3_瞬时流量,108,6.62,7.76,0.8453,1.4
0101011,0.0|44.7|0.0|49.1|0.0|50.0|50.0,总管效率_pct,108,2.23,2.74,-0.0558,4.58
0101011,0.0|44.7|0.0|49.8|0.0|50.0|50.0,170:1_瞬时流量,85,25.65,29.94,-0.0211,1.17
0101011,0.0|44.7|0.0|49.8|0.0|50.0|50.0,170:2_瞬时流量,85,5.56,7.09,-0.3031,1.24
0101011,0.0|44.7|0.0|49.8|0.0|50.0|50.0,70:3_瞬时流量,85,7.91,9.35,0.625,1.6
0101011,0.0|44.7|0.0|49.8|0.0|50.0|50.0,总管效率_pct,85,1.2,1.76,0.1327,2.41
0101011,0.0|44.9|0.0|48.9|0.0|50.0|50.0,170:1_瞬时流量,76,13.68,18.1,0.2409,0.64
0101011,0.0|44.9|0.0|48.9|0.0|50.0|50.0,170:2_瞬时流量,76,4.87,5.75,-0.2018,1.08
0101011,0.0|44.9|0.0|48.9|0.0|50.0|50.0,70:3_瞬时流量,76,6.22,8.02,0.4203,1.31
0101011,0.0|44.9|0.0|48.9|0.0|50.0|50.0,总管效率_pct,76,1.87,2.29,-0.0292,3.65
0101011,0.0|44.9|0.0|49.7|0.0|50.0|50.0,170:1_瞬时流量,340,14.1,18.53,0.0966,0.65
0101011,0.0|44.9|0.0|49.7|0.0|50.0|50.0,170:2_瞬时流量,340,5.3,6.44,0.4577,1.18
0101011,0.0|44.9|0.0|49.7|0.0|50.0|50.0,70:3_瞬时流量,340,6.22,7.75,0.8439,1.29
0101011,0.0|44.9|0.0|49.7|0.0|50.0|50.0,总管效率_pct,340,1.74,2.02,-0.0143,3.35
0101011,0.0|45.0|0.0|50.0|0.0|50.0|50.0,170:1_瞬时流量,111,19.64,22.22,0.1165,0.89
0101011,0.0|45.0|0.0|50.0|0.0|50.0|50.0,170:2_瞬时流量,111,3.34,4.03,-0.5354,0.73
0101011,0.0|45.0|0.0|50.0|0.0|50.0|50.0,70:3_瞬时流量,111,5.88,8.0,0.3363,1.18
0101011,0.0|45.0|0.0|50.0|0.0|50.0|50.0,总管效率_pct,111,1.35,1.69,-0.0325,2.63
0101011,0.0|45.1|0.0|49.7|0.0|50.0|50.0,170:1_瞬时流量,221,12.21,15.0,0.5836,0.56
0101011,0.0|45.1|0.0|49.7|0.0|50.0|50.0,170:2_瞬时流量,221,5.0,5.56,0.471,1.11
0101011,0.0|45.1|0.0|49.7|0.0|50.0|50.0,70:3_瞬时流量,221,5.93,7.07,0.8908,1.21
0101011,0.0|45.1|0.0|49.7|0.0|50.0|50.0,总管效率_pct,221,1.55,1.94,-0.1265,2.98
0101011,0.0|45.1|0.0|50.0|0.0|50.0|50.0,170:1_瞬时流量,138,8.46,11.55,0.2885,0.38
0101011,0.0|45.1|0.0|50.0|0.0|50.0|50.0,170:2_瞬时流量,138,6.11,7.04,-0.0373,1.33
0101011,0.0|45.1|0.0|50.0|0.0|50.0|50.0,70:3_瞬时流量,138,7.26,9.36,0.5148,1.45
0101011,0.0|45.1|0.0|50.0|0.0|50.0|50.0,总管效率_pct,138,1.15,1.52,-0.2281,2.19
0101011,0.0|45.2|0.0|50.0|0.0|50.0|50.0,170:1_瞬时流量,142,9.65,12.22,-0.0801,0.44
0101011,0.0|45.2|0.0|50.0|0.0|50.0|50.0,170:2_瞬时流量,142,6.16,7.11,0.1903,1.35
