泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1100011,47.0|43.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1399,1.94,2.42,-0.0023,3.8
1100011,47.2|44.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1152,23.32,30.64,0.2687,1.2
1100011,47.2|44.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1152,4.54,5.55,0.3139,0.89
1100011,47.2|44.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1152,6.47,8.09,0.6861,1.32
1100011,47.2|44.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1152,1.7,2.11,-0.0056,3.37
1100011,47.2|44.2|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,402,23.86,29.46,0.2031,1.2
1100011,47.2|44.2|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,402,5.29,6.55,0.3536,1.03
1100011,47.2|44.2|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,402,6.43,8.2,0.6199,1.3
1100011,47.2|44.2|0.0|0.0|0.0|50.0|50.0,总管效率_pct,402,1.72,2.19,-0.0384,3.4
1100011,47.3|44.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1158,25.22,33.68,0.4358,1.29
1100011,47.3|44.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1158,4.83,6.37,0.4032,0.95
1100011,47.3|44.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1158,7.13,8.83,0.7383,1.46
1100011,47.3|44.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1158,1.67,2.18,-0.0143,3.34
1100011,47.3|44.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,209,24.2,28.92,0.4334,1.23
1100011,47.3|44.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,209,4.54,6.01,0.3158,0.89
1100011,47.3|44.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,209,6.01,7.64,0.6468,1.23
1100011,47.3|44.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,209,1.13,1.46,-0.1044,2.2
1100011,47.4|44.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1592,21.21,27.15,0.491,1.07
1100011,47.4|44.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1592,4.46,5.97,0.5007,0.86
1100011,47.4|44.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1592,6.91,8.84,0.6988,1.38
1100011,47.4|44.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1592,1.58,2.04,-0.0045,3.11
1100011,47.4|44.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,632,27.9,32.64,0.5202,1.41
1100011,47.4|44.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,632,4.41,5.55,0.5526,0.85
1100011,47.4|44.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,632,6.64,8.55,0.7066,1.35
1100011,47.4|44.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,632,1.65,2.11,-0.004,3.28
1100011,47.5|44.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,375,17.22,21.29,0.2313,0.86
1100011,47.5|44.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,375,3.99,4.98,0.5766,0.77
1100011,47.5|44.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,375,5.91,7.67,0.7097,1.16
1100011,47.5|44.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,375,1.26,1.63,-0.0161,2.5
1100011,47.5|44.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1670,23.04,29.47,0.5506,1.16
1100011,47.5|44.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1670,4.06,5.04,0.5983,0.78
1100011,47.5|44.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1670,7.3,9.1,0.7913,1.45
1100011,47.5|44.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1670,2.08,2.64,-0.0011,4.13
1100011,47.5|44.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,202,30.5,41.75,0.4968,1.54
1100011,47.5|44.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,202,4.93,6.79,0.3991,0.95
1100011,47.5|44.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,202,6.29,7.81,0.7893,1.31
1100011,47.5|44.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,202,1.88,2.44,0.0564,3.75
1100011,47.7|44.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,138,18.33,21.63,0.8627,0.93
1100011,47.7|44.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,138,9.02,9.99,0.5607,1.76
1100011,47.7|44.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,138,6.57,7.6,0.9003,1.35
1100011,47.7|44.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,138,1.43,1.67,0.0465,2.85
1100011,47.7|44.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,763,22.35,29.58,0.3036,1.11
1100011,47.7|44.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,763,5.2,6.64,0.4131,0.99
1100011,47.7|44.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,763,6.73,8.22,0.7711,1.35
1100011,47.7|44.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,763,1.37,1.68,0.0782,2.72
1100011,47.7|45.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1661,22.08,29.13,0.6254,1.11
1100011,47.7|45.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1661,5.07,6.4,0.3984,0.97
1100011,47.7|45.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1661,6.82,8.68,0.8211,1.42
1100011,47.7|45.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1661,1.59,1.99,0.0114,3.18
1100011,47.8|44.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,184,28.58,34.31,0.0046,1.4
1100011,47.8|44.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,184,4.79,5.85,-0.5504,0.91
1100011,47.8|44.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,184,6.04,7.34,0.3385,1.2
1100011,47.8|44.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,184,1.54,1.74,-0.0136,3.07
1100011,47.8|44.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,127,42.92,49.23,0.5408,2.09
1100011,47.8|44.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,127,4.63,5.19,0.31,0.88
1100011,47.8|44.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,127,5.76,7.33,0.8309,1.17
1100011,47.8|44.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,127,1.71,2.09,0.0805,3.35
1100011,47.8|44.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,70,26.69,34.65,0.7911,1.31
1100011,47.8|44.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,70,3.42,3.91,0.7307,0.65
1100011,47.8|44.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,70,7.07,8.68,0.848,1.49
1100011,47.8|44.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,70,1.44,1.78,-0.0135,2.88
1100011,47.8|45.2|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1063,27.07,36.54,0.4964,1.35
1100011,47.8|45.2|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1063,4.41,5.86,0.5171,0.84
1100011,47.8|45.2|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1063,7.31,9.2,0.7726,1.47
1100011,47.8|45.2|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1063,1.88,2.35,-0.0153,3.78
1100011,47.9|44.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,232,18.56,26.9,0.454,0.89
1100011,47.9|44.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,232,5.24,6.11,0.025,0.98
1100011,47.9|44.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,232,5.24,6.53,0.7301,1.04
1100011,47.9|44.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,232,1.14,1.5,-0.0778,2.26
1100011,47.9|45.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,311,21.86,27.17,0.6303,1.05
1100011,47.9|45.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,311,3.9,5.17,0.5478,0.73
1100011,47.9|45.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,311,7.8,10.16,0.6988,1.59
1100011,47.9|45.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,311,1.75,2.09,0.0825,3.48
1100011,48.0|45.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1008,24.95,33.82,0.607,1.24
1100011,48.0|45.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1008,4.58,5.81,0.4664,0.86
1100011,48.0|45.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1008,7.43,9.35,0.8283,1.5
1100011,48.0|45.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1008,1.82,2.34,-0.0282,3.74
1100011,48.0|45.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1274,20.01,26.17,0.6849,0.98
1100011,48.0|45.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1274,5.31,6.45,0.3128,1.0
1100011,48.0|45.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1274,8.23,10.24,0.7876,1.68
1100011,48.0|45.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1274,1.54,1.98,0.0284,3.09
1100011,48.0|46.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,169,27.46,34.74,0.5436,1.33
1100011,48.0|46.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,169,3.86,4.97,0.3666,0.72
1100011,48.0|46.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,169,10.47,13.21,0.3422,2.17
1100011,48.0|46.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,169,1.45,1.71,-0.1168,2.91
1100011,48.1|45.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,76,20.43,23.6,0.7961,0.99
1100011,48.1|45.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,76,4.51,5.36,0.2844,0.85
1100011,48.1|45.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,76,6.24,7.26,0.7948,1.26
1100011,48.1|45.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,76,1.52,1.95,-0.0024,2.9
1100011,48.1|45.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,508,19.6,25.08,0.7354,0.96
1100011,48.1|45.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,508,5.76,6.97,0.3667,1.09
1100011,48.1|45.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,508,8.82,10.84,0.8185,1.79
1100011,48.1|45.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,508,1.77,2.18,0.074,3.59
1100011,48.1|46.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,133,29.89,35.32,0.5439,1.45
1100011,48.1|46.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,133,5.23,6.56,0.2372,0.98
1100011,48.1|46.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,133,9.33,11.8,0.4715,1.92
1100011,48.1|46.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,133,1.11,1.31,-0.2489,2.23
1100011,48.3|46.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,247,25.82,29.58,0.587,1.24
1100011,48.3|46.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,247,5.0,6.18,0.251,0.92
1100011,48.3|46.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,247,8.19,10.05,0.7578,1.69
1100011,48.3|46.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,247,1.66,1.96,0.0057,3.3
1100011,48.4|46.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,110,26.25,32.65,0.6859,1.27
1100011,48.4|46.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,110,6.38,7.43,0.4263,1.2
1100011,48.4|46.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,110,4.99,6.2,0.9254,1.04
1100011,48.4|46.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,110,1.24,1.44,-0.2648,2.52
1100011,48.4|46.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,643,26.27,32.21,0.4881,1.27
1100011,48.4|46.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,643,5.85,7.24,0.2935,1.09
1100011,48.4|46.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,643,8.0,10.01,0.7771,1.61
1100011,48.4|46.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,643,1.91,2.39,0.0096,3.9
1100011,48.4|46.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,890,28.18,34.54,0.5359,1.36
1100011,48.4|46.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,890,4.29,5.55,0.4062,0.79
1100011,48.4|46.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,890,8.23,10.22,0.7893,1.69
1100011,48.4|46.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,890,2.04,2.6,-0.0071,4.18
1100011,48.5|46.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1072,21.37,27.26,0.6668,1.02
1100011,48.5|46.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1072,4.09,5.3,0.5134,0.75
1100011,48.5|46.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1072,8.2,10.33,0.8023,1.7
1100011,48.5|46.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1072,1.56,2.14,0.0195,3.11
1100011,48.5|46.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1071,23.25,28.94,0.6863,1.1
1100011,48.5|46.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1071,4.06,5.24,0.4618,0.74
1100011,48.5|46.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1071,10.28,12.63,0.7293,2.14
1100011,48.5|46.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1071,1.88,2.38,0.013,3.77
1100011,48.6|46.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,103,25.92,31.77,0.519,1.27
1100011,48.6|46.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,103,3.9,5.19,0.3054,0.72
1100011,48.6|46.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,103,4.78,5.83,0.918,1.02
1100011,48.6|46.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,103,1.68,2.02,-0.0444,3.44
1100011,48.6|47.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,462,33.23,40.87,0.1969,1.56
1100011,48.6|47.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,462,5.49,6.55,0.2894,1.0
1100011,48.6|47.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,462,8.65,10.53,0.7193,1.76
1100011,48.6|47.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,462,1.79,2.37,-0.0078,3.54
1100011,48.7|46.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,103,15.09,18.08,-2.3705,0.7
1100011,48.7|46.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,103,4.35,5.14,-0.1367,0.79
1100011,48.7|46.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,103,5.83,7.29,-0.505,1.14
1100011,48.7|46.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,103,1.82,2.24,-0.2456,3.46
1100011,48.7|47.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,195,30.21,35.25,0.4288,1.41
1100011,48.7|47.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,195,6.13,7.36,0.2787,1.09
1100011,48.7|47.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,195,7.42,9.35,0.7616,1.51
1100011,48.7|47.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,195,1.3,1.7,0.0108,2.61
1100011,48.7|47.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,54,26.48,34.67,-0.3635,1.24
1100011,48.7|47.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,54,4.78,6.43,0.0353,0.86
1100011,48.7|47.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,54,8.19,9.75,0.5063,1.73
1100011,48.7|47.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,54,0.93,1.18,-0.3307,1.82
1100011,48.8|46.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,187,30.1,36.09,-0.9196,1.37
1100011,48.8|46.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,187,2.63,3.35,0.3179,0.48
1100011,48.8|46.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,187,8.94,10.28,0.3211,1.75
1100011,48.8|46.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,187,1.18,1.43,-0.2098,2.31
1100011,48.8|47.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,153,33.86,39.87,0.5529,1.57
1100011,48.8|47.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,153,4.22,5.21,0.4513,0.77
1100011,48.8|47.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,153,7.13,8.79,0.8888,1.46
1100011,48.8|47.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,153,0.74,0.96,-0.0435,1.47
1100011,48.8|47.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1491,27.09,34.13,0.4701,1.28
1100011,48.8|47.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1491,5.29,6.77,0.2846,0.96
1100011,48.8|47.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1491,9.52,11.86,0.7405,1.96
1100011,48.8|47.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1491,1.55,1.99,-0.0406,3.14
1100011,48.8|47.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,912,22.2,29.13,0.5026,1.03
1100011,48.8|47.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,912,4.67,6.14,0.2871,0.84
1100011,48.8|47.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,912,9.68,12.73,0.6136,1.96
1100011,48.8|47.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,912,1.23,1.61,-0.0162,2.44
1100011,48.9|41.2|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,87,19.47,25.57,-1.0339,1.05
1100011,48.9|41.2|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,87,5.79,7.14,-0.1059,1.19
1100011,48.9|41.2|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,87,4.57,5.82,0.1867,0.96
1100011,48.9|41.2|0.0|0.0|0.0|50.0|50.0,总管效率_pct,87,1.22,1.45,-0.0934,2.58
1100011,48.9|47.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,91,21.14,26.7,-1.8215,0.96
1100011,48.9|47.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,91,4.31,5.26,-1.7863,0.78
1100011,48.9|47.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,91,9.7,11.94,-0.653,1.86
1100011,48.9|47.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,91,1.0,1.21,-0.0089,1.99
1100011,48.9|47.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,104,23.25,32.27,0.4266,1.1
1100011,48.9|47.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,104,4.4,5.78,-0.0128,0.8
1100011,48.9|47.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,104,5.97,7.52,0.8619,1.26
1100011,48.9|47.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,104,1.54,1.93,-0.1209,3.18
1100011,48.9|47.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,969,22.3,29.06,0.5679,1.04
