泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
0010010,0.0|0.0|47.1|0.0|0.0|50.0|0.0,170:2_瞬时流量,192,5.56,7.19,0.8676,1.09
0010010,0.0|0.0|47.1|0.0|0.0|50.0|0.0,70:3_瞬时流量,192,0.0,0.0,0.0,
0010010,0.0|0.0|47.1|0.0|0.0|50.0|0.0,总管效率_pct,192,2.31,2.67,0.2153,4.9
0010010,0.0|0.0|47.3|0.0|0.0|50.0|0.0,170:1_瞬时流量,188,28.18,31.85,0.6909,1.81
0010010,0.0|0.0|47.3|0.0|0.0|50.0|0.0,170:2_瞬时流量,188,6.33,8.34,0.8612,1.26
0010010,0.0|0.0|47.3|0.0|0.0|50.0|0.0,70:3_瞬时流量,188,0.0,0.0,0.0,
0010010,0.0|0.0|47.3|0.0|0.0|50.0|0.0,总管效率_pct,188,2.75,3.68,-0.109,5.98
0010010,0.0|0.0|47.5|0.0|0.0|50.0|0.0,170:1_瞬时流量,227,31.36,36.06,0.5883,1.98
0010010,0.0|0.0|47.5|0.0|0.0|50.0|0.0,170:2_瞬时流量,227,6.1,7.36,0.7865,1.19
0010010,0.0|0.0|47.5|0.0|0.0|50.0|0.0,70:3_瞬时流量,227,0.0,0.0,0.0,
0010010,0.0|0.0|47.5|0.0|0.0|50.0|0.0,总管效率_pct,227,2.85,3.79,0.0819,6.16
0010010,0.0|0.0|47.7|0.0|0.0|50.0|0.0,170:1_瞬时流量,337,22.09,29.3,0.6034,1.39
0010010,0.0|0.0|47.7|0.0|0.0|50.0|0.0,170:2_瞬时流量,337,4.59,5.46,0.9138,0.88
0010010,0.0|0.0|47.7|0.0|0.0|50.0|0.0,70:3_瞬时流量,337,0.0,0.0,0.0,
0010010,0.0|0.0|47.7|0.0|0.0|50.0|0.0,总管效率_pct,337,2.36,2.91,0.0964,4.99
0010010,0.0|0.0|47.8|0.0|0.0|50.0|0.0,170:1_瞬时流量,466,15.45,22.41,0.4935,0.98
0010010,0.0|0.0|47.8|0.0|0.0|50.0|0.0,170:2_瞬时流量,466,6.03,7.7,0.5805,1.19
0010010,0.0|0.0|47.8|0.0|0.0|50.0|0.0,70:3_瞬时流量,466,0.0,0.0,0.0,
0010010,0.0|0.0|47.8|0.0|0.0|50.0|0.0,总管效率_pct,466,2.58,3.15,0.1028,5.55
0010010,0.0|0.0|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,109,38.29,44.71,-0.154,2.42
0010010,0.0|0.0|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,109,4.61,6.93,0.4293,0.84
0010010,0.0|0.0|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,109,0.0,0.0,1.0,
0010010,0.0|0.0|49.0|0.0|0.0|50.0|0.0,总管效率_pct,109,1.63,2.15,-0.1794,3.31
0010010,0.0|0.0|49.4|0.0|0.0|50.0|0.0,170:1_瞬时流量,343,37.01,44.89,-0.0293,2.3
0010010,0.0|0.0|49.4|0.0|0.0|50.0|0.0,170:2_瞬时流量,343,7.48,8.63,0.2531,1.37
0010010,0.0|0.0|49.4|0.0|0.0|50.0|0.0,70:3_瞬时流量,343,0.0,0.0,0.0,
0010010,0.0|0.0|49.4|0.0|0.0|50.0|0.0,总管效率_pct,343,3.2,3.8,0.0001,6.91
0010010,0.0|0.0|49.6|0.0|0.0|50.0|0.0,170:1_瞬时流量,316,22.45,30.26,0.0675,1.39
0010010,0.0|0.0|49.6|0.0|0.0|50.0|0.0,170:2_瞬时流量,316,4.58,6.06,-0.4716,0.83
0010010,0.0|0.0|49.6|0.0|0.0|50.0|0.0,70:3_瞬时流量,316,0.0,0.0,0.0,
0010010,0.0|0.0|49.6|0.0|0.0|50.0|0.0,总管效率_pct,316,2.88,3.55,0.0205,6.18
0010010,0.0|0.0|49.8|0.0|0.0|50.0|0.0,170:1_瞬时流量,385,34.33,42.12,-0.0957,2.09
0010010,0.0|0.0|49.8|0.0|0.0|50.0|0.0,170:2_瞬时流量,385,7.43,8.89,-0.1006,1.35
0010010,0.0|0.0|49.8|0.0|0.0|50.0|0.0,70:3_瞬时流量,385,0.0,0.0,0.0,
0010010,0.0|0.0|49.8|0.0|0.0|50.0|0.0,总管效率_pct,385,1.71,2.01,-0.031,3.63
