泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1100010,46.7|43.0|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,209,26.27,31.18,-0.275,1.4
1100010,46.7|43.0|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,209,2.96,3.82,0.1287,0.58
1100010,46.7|43.0|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,209,0.0,0.0,0.0,
1100010,46.7|43.0|0.0|0.0|0.0|50.0|0.0,总管效率_pct,209,2.04,2.32,-0.004,4.26
1100010,46.8|41.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,281,36.73,42.93,-1.1661,2.1
1100010,46.8|41.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,281,4.04,4.84,-0.2934,0.81
1100010,46.8|41.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,281,0.0,0.0,1.0,
1100010,46.8|41.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,281,2.46,2.85,0.0753,5.21
1100010,46.9|41.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,64,29.39,31.06,-9.7197,1.67
1100010,46.9|41.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,64,4.22,4.98,-1.5163,0.85
1100010,46.9|41.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,64,0.0,0.0,1.0,
1100010,46.9|41.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,64,1.64,2.03,-0.3156,3.73
1100010,46.9|43.3|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,736,24.09,34.1,-0.0852,1.27
1100010,46.9|43.3|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,736,5.09,6.03,0.1098,0.99
1100010,46.9|43.3|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,736,0.0,0.0,0.0,
1100010,46.9|43.3|0.0|0.0|0.0|50.0|0.0,总管效率_pct,736,2.29,3.04,0.0164,4.83
1100010,47.0|43.3|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,429,18.0,24.38,0.3783,0.95
1100010,47.0|43.3|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,429,7.35,9.22,0.227,1.46
1100010,47.0|43.3|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,429,0.0,0.0,0.0,
1100010,47.0|43.3|0.0|0.0|0.0|50.0|0.0,总管效率_pct,429,1.82,2.36,0.0019,3.87
1100010,47.1|42.4|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,127,15.5,18.71,-0.2475,0.82
1100010,47.1|42.4|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,127,2.94,3.5,0.2825,0.57
1100010,47.1|42.4|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,127,0.0,0.0,1.0,
1100010,47.1|42.4|0.0|0.0|0.0|50.0|0.0,总管效率_pct,127,1.74,2.18,-0.1065,3.54
1100010,47.1|44.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,1354,21.61,28.73,0.3131,1.1
1100010,47.1|44.2|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,1354,4.88,5.78,0.1916,0.93
1100010,47.1|44.2|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,1354,0.0,0.0,0.0,
1100010,47.1|44.2|0.0|0.0|0.0|50.0|0.0,总管效率_pct,1354,1.53,2.11,0.0196,3.16
1100010,47.1|49.5|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,302,32.01,48.22,-0.0108,1.55
1100010,47.1|49.5|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,302,7.24,7.99,0.0489,1.31
1100010,47.1|49.5|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,302,0.0,0.0,0.0,
1100010,47.1|49.5|0.0|0.0|0.0|50.0|0.0,总管效率_pct,302,1.66,2.1,-0.1013,3.57
1100010,47.2|42.5|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,103,32.49,37.59,-0.1194,1.71
1100010,47.2|42.5|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,103,3.32,3.52,0.1289,0.64
1100010,47.2|42.5|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,103,0.0,0.0,1.0,
1100010,47.2|42.5|0.0|0.0|0.0|50.0|0.0,总管效率_pct,103,1.41,1.76,-0.0065,2.9
1100010,47.2|44.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,1100,19.09,25.45,0.5255,0.96
1100010,47.2|44.2|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,1100,4.57,5.27,0.5145,0.86
1100010,47.2|44.2|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,1100,0.0,0.0,0.0,
1100010,47.2|44.2|0.0|0.0|0.0|50.0|0.0,总管效率_pct,1100,2.19,2.92,0.0015,4.6
1100010,47.2|44.3|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,57,20.63,27.48,-0.0554,1.03
1100010,47.2|44.3|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,57,6.82,7.48,0.0362,1.28
1100010,47.2|44.3|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,57,0.0,0.0,0.0,
1100010,47.2|44.3|0.0|0.0|0.0|50.0|0.0,总管效率_pct,57,3.22,3.58,-0.8487,6.16
1100010,47.3|42.6|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,53,30.06,32.45,-2.6325,1.62
1100010,47.3|42.6|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,53,2.2,2.75,0.139,0.43
1100010,47.3|42.6|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,53,0.0,0.0,1.0,
1100010,47.3|42.6|0.0|0.0|0.0|50.0|0.0,总管效率_pct,53,1.33,1.79,0.2221,2.76
1100010,47.3|44.4|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,257,22.77,27.74,0.6172,1.15
1100010,47.3|44.4|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,257,5.36,6.76,0.3337,1.02
1100010,47.3|44.4|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,257,0.0,0.0,0.0,
1100010,47.3|44.4|0.0|0.0|0.0|50.0|0.0,总管效率_pct,257,2.08,2.69,-0.0223,4.24
1100010,47.3|44.5|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,94,16.9,20.52,0.571,0.84
1100010,47.3|44.5|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,94,5.28,6.58,0.2845,1.0
1100010,47.3|44.5|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,94,0.0,0.0,0.0,
1100010,47.3|44.5|0.0|0.0|0.0|50.0|0.0,总管效率_pct,94,1.75,2.45,-0.0098,3.72
1100010,47.4|44.0|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,50,27.56,44.73,0.126,1.44
1100010,47.4|44.0|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,50,4.8,6.28,-0.1105,0.92
1100010,47.4|44.0|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,50,0.0,0.0,0.0,
1100010,47.4|44.0|0.0|0.0|0.0|50.0|0.0,总管效率_pct,50,3.8,4.71,-1.6622,8.85
1100010,47.4|44.6|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,319,19.65,23.09,0.5142,0.98
1100010,47.4|44.6|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,319,6.28,7.67,-0.0064,1.19
1100010,47.4|44.6|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,319,0.0,0.0,0.0,
1100010,47.4|44.6|0.0|0.0|0.0|50.0|0.0,总管效率_pct,319,1.89,2.71,-0.0663,4.09
1100010,47.6|44.5|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,109,22.08,27.97,0.3777,1.12
1100010,47.6|44.5|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,109,5.65,7.11,0.4543,1.08
1100010,47.6|44.5|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,109,0.0,0.0,0.0,
1100010,47.6|44.5|0.0|0.0|0.0|50.0|0.0,总管效率_pct,109,1.38,2.0,0.0053,2.73
1100010,47.6|44.6|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,215,21.74,25.93,0.5222,1.1
1100010,47.6|44.6|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,215,7.08,8.47,0.4342,1.36
1100010,47.6|44.6|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,215,0.0,0.0,0.0,
1100010,47.6|44.6|0.0|0.0|0.0|50.0|0.0,总管效率_pct,215,1.41,1.76,-0.0094,2.93
1100010,47.6|45.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,60,26.72,33.61,0.1093,1.3
1100010,47.6|45.2|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,60,5.88,6.79,-0.1221,1.09
1100010,47.6|45.2|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,60,0.0,0.0,0.0,
1100010,47.6|45.2|0.0|0.0|0.0|50.0|0.0,总管效率_pct,60,1.8,2.47,-0.011,3.62
1100010,47.7|43.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,122,23.02,31.29,0.0659,1.17
1100010,47.7|43.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,122,3.59,4.51,-0.3579,0.68
1100010,47.7|43.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,122,0.0,0.0,1.0,
1100010,47.7|43.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,122,1.92,2.21,-0.1656,3.93
1100010,47.7|44.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,115,23.69,27.17,-0.3239,1.19
1100010,47.7|44.2|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,115,2.59,2.99,-0.13,0.49
1100010,47.7|44.2|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,115,0.0,0.0,0.0,
1100010,47.7|44.2|0.0|0.0|0.0|50.0|0.0,总管效率_pct,115,1.73,2.4,-0.3493,3.74
1100010,47.7|44.3|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,124,16.23,18.31,-0.0205,0.81
1100010,47.7|44.3|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,124,3.49,4.26,-0.2711,0.65
1100010,47.7|44.3|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,124,0.0,0.0,1.0,
1100010,47.7|44.3|0.0|0.0|0.0|50.0|0.0,总管效率_pct,124,2.03,2.58,-0.0465,4.27
1100010,47.7|45.1|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,1538,20.44,26.52,0.5332,1.01
1100010,47.7|45.1|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,1538,4.75,5.93,0.395,0.88
1100010,47.7|45.1|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,1538,0.0,0.0,0.0,
1100010,47.7|45.1|0.0|0.0|0.0|50.0|0.0,总管效率_pct,1538,2.02,2.56,-0.0315,4.21
1100010,47.8|45.1|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,385,23.94,29.75,0.1729,1.19
1100010,47.8|45.1|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,385,5.81,7.45,0.3683,1.09
1100010,47.8|45.1|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,385,0.0,0.0,0.0,
1100010,47.8|45.1|0.0|0.0|0.0|50.0|0.0,总管效率_pct,385,1.59,2.12,-0.0729,3.33
1100010,47.8|45.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,60,29.78,35.26,0.5121,1.45
1100010,47.8|45.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,60,4.94,6.35,0.469,0.9
1100010,47.8|45.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,60,0.0,0.0,1.0,
1100010,47.8|45.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,60,1.38,1.7,-0.0162,2.83
1100010,47.9|44.9|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,64,22.06,25.02,0.2561,1.09
1100010,47.9|44.9|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,64,5.98,7.64,0.1957,1.13
1100010,47.9|44.9|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,64,0.0,0.0,1.0,
1100010,47.9|44.9|0.0|0.0|0.0|50.0|0.0,总管效率_pct,64,1.52,1.88,-0.3165,3.18
1100010,47.9|45.9|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,59,23.12,26.22,0.4483,1.11
1100010,47.9|45.9|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,59,5.85,7.74,-0.2631,1.06
1100010,47.9|45.9|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,59,0.0,0.0,1.0,
1100010,47.9|45.9|0.0|0.0|0.0|50.0|0.0,总管效率_pct,59,1.76,2.32,-0.7104,3.41
1100010,48.1|45.4|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,79,21.9,25.14,-0.2776,1.05
1100010,48.1|45.4|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,79,4.82,6.28,0.1809,0.89
1100010,48.1|45.4|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,79,0.0,0.0,1.0,
1100010,48.1|45.4|0.0|0.0|0.0|50.0|0.0,总管效率_pct,79,3.37,3.66,-0.0574,6.95
1100010,48.1|45.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,195,21.84,27.34,0.556,1.07
1100010,48.1|45.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,195,4.6,5.68,0.4206,0.84
1100010,48.1|45.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,195,0.0,0.0,1.0,
1100010,48.1|45.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,195,1.3,1.66,-0.0904,2.75
1100010,48.1|45.9|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,912,26.44,31.66,0.5488,1.28
1100010,48.1|45.9|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,912,4.34,5.4,0.5766,0.8
1100010,48.1|45.9|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,912,0.0,0.0,1.0,
1100010,48.1|45.9|0.0|0.0|0.0|50.0|0.0,总管效率_pct,912,2.24,2.84,-0.0181,4.57
1100010,48.2|45.9|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,188,26.78,33.13,0.0982,1.3
1100010,48.2|45.9|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,188,6.0,7.62,0.3426,1.11
1100010,48.2|45.9|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,188,0.0,0.0,1.0,
1100010,48.2|45.9|0.0|0.0|0.0|50.0|0.0,总管效率_pct,188,1.59,2.15,-0.0808,3.22
1100010,48.2|46.1|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,1140,23.66,30.08,0.6174,1.15
1100010,48.2|46.1|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,1140,5.39,6.55,0.4292,0.98
1100010,48.2|46.1|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,1140,0.0,0.0,1.0,
1100010,48.2|46.1|0.0|0.0|0.0|50.0|0.0,总管效率_pct,1140,2.02,2.61,-0.0808,4.34
1100010,48.2|46.4|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,705,20.62,27.55,0.5588,0.98
1100010,48.2|46.4|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,705,4.62,5.99,0.2445,0.84
1100010,48.2|46.4|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,705,0.0,0.0,1.0,
1100010,48.2|46.4|0.0|0.0|0.0|50.0|0.0,总管效率_pct,705,1.54,1.94,-0.0206,3.14
1100010,48.2|46.5|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,217,21.22,27.73,0.5624,1.0
1100010,48.2|46.5|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,217,5.13,6.65,0.211,0.93
1100010,48.2|46.5|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,217,0.0,0.0,1.0,
1100010,48.2|46.5|0.0|0.0|0.0|50.0|0.0,总管效率_pct,217,1.7,1.99,-0.411,3.38
1100010,48.3|40.5|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,111,25.64,30.62,-0.1812,1.38
1100010,48.3|40.5|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,111,6.53,7.8,-2.6186,1.33
1100010,48.3|40.5|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,111,0.0,0.0,1.0,
1100010,48.3|40.5|0.0|0.0|0.0|50.0|0.0,总管效率_pct,111,1.89,2.24,-0.1737,3.98
1100010,48.3|45.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,229,21.72,27.05,0.1854,1.03
1100010,48.3|45.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,229,6.94,7.99,0.0146,1.26
1100010,48.3|45.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,229,0.0,0.0,1.0,
1100010,48.3|45.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,229,1.88,2.51,-0.1364,3.72
1100010,48.3|46.1|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,129,47.7,54.62,0.0314,2.37
1100010,48.3|46.1|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,129,5.81,6.65,-0.2129,1.06
1100010,48.3|46.1|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,129,0.0,0.0,1.0,
1100010,48.3|46.1|0.0|0.0|0.0|50.0|0.0,总管效率_pct,129,1.46,2.08,-0.1199,3.11
1100010,48.3|46.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,332,28.79,36.75,0.1707,1.4
1100010,48.3|46.2|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,332,4.9,6.1,0.1133,0.89
1100010,48.3|46.2|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,332,0.0,0.0,1.0,
1100010,48.3|46.2|0.0|0.0|0.0|50.0|0.0,总管效率_pct,332,1.96,2.47,-0.1426,4.2
1100010,48.3|46.4|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,1013,23.41,32.15,0.5049,1.13
1100010,48.3|46.4|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,1013,4.69,6.21,0.0329,0.86
1100010,48.3|46.4|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,1013,0.0,0.0,1.0,
1100010,48.3|46.4|0.0|0.0|0.0|50.0|0.0,总管效率_pct,1013,1.54,2.04,-0.0015,3.14
1100010,48.4|40.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,107,29.6,38.05,0.0015,1.6
1100010,48.4|40.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,107,6.82,8.12,-0.3472,1.38
1100010,48.4|40.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,107,0.0,0.0,1.0,
1100010,48.4|40.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,107,1.69,1.95,-0.0384,3.54
1100010,48.4|45.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,77,16.55,19.39,0.249,0.8
1100010,48.4|45.2|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,77,6.29,7.26,0.256,1.15
1100010,48.4|45.2|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,77,0.0,0.0,1.0,
1100010,48.4|45.2|0.0|0.0|0.0|50.0|0.0,总管效率_pct,77,4.79,8.59,-0.0179,8.74
1100010,48.4|45.8|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,155,22.94,27.48,0.1286,1.1
1100010,48.4|45.8|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,155,4.62,5.81,0.0324,0.83
1100010,48.4|45.8|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,155,0.0,0.0,1.0,
1100010,48.4|45.8|0.0|0.0|0.0|50.0|0.0,总管效率_pct,155,1.59,2.17,0.0328,3.23
1100010,48.4|46.1|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,76,38.2,45.35,0.4435,1.82
1100010,48.4|46.1|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,76,5.39,6.11,0.3781,0.97
1100010,48.4|46.1|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,76,0.0,0.0,1.0,
1100010,48.4|46.1|0.0|0.0|0.0|50.0|0.0,总管效率_pct,76,1.58,2.21,-0.088,3.2
1100010,48.4|46.9|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,295,24.43,30.53,0.3403,1.13
1100010,48.4|46.9|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,295,4.75,5.89,0.2315,0.85
1100010,48.4|46.9|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,295,0.0,0.0,1.0,
1100010,48.4|46.9|0.0|0.0|0.0|50.0|0.0,总管效率_pct,295,1.72,2.05,-0.0321,3.55
1100010,48.6|40.9|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,96,43.0,54.31,-0.2628,2.36
1100010,48.6|40.9|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,96,5.36,6.74,-0.8632,1.08
1100010,48.6|40.9|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,96,0.0,0.0,1.0,
1100010,48.6|40.9|0.0|0.0|0.0|50.0|0.0,总管效率_pct,96,2.03,2.46,-0.1759,4.19
1100010,48.6|41.0|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,141,34.58,43.86,-0.8118,1.89
1100010,48.6|41.0|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,141,5.46,7.09,-0.8974,1.1
1100010,48.6|41.0|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,141,0.0,0.0,1.0,
1100010,48.6|41.0|0.0|0.0|0.0|50.0|0.0,总管效率_pct,141,0.87,1.2,0.0351,1.87
1100010,48.6|45.6|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,99,17.13,19.41,-0.3286,0.81
1100010,48.6|45.6|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,99,3.36,4.22,-0.1461,0.61
1100010,48.6|45.6|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,99,0.0,0.0,1.0,
1100010,48.6|45.6|0.0|0.0|0.0|50.0|0.0,总管效率_pct,99,1.47,2.3,-0.5795,3.17
1100010,48.6|45.7|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,169,17.23,19.65,0.0397,0.82
1100010,48.6|45.7|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,169,3.32,3.84,-0.5781,0.6
1100010,48.6|45.7|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,169,0.0,0.0,1.0,
1100010,48.6|45.7|0.0|0.0|0.0|50.0|0.0,总管效率_pct,169,2.65,3.77,-0.432,5.96
1100010,48.6|47.0|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,1020,21.21,26.89,0.5467,1.0
1100010,48.6|47.0|0.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,1020,4.98,6.14,0.3827,0.88
1100010,48.6|47.0|0.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,1020,0.0,0.0,1.0,
1100010,48.6|47.0|0.0|0.0|0.0|50.0|0.0,总管效率_pct,1020,1.82,2.28,-0.032,3.72
1100010,48.6|47.2|0.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,804,21.61,27.21,0.5782,1.01
