泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1101001,46.4|42.3|0.0|50.0|0.0|0.0|50.0,总管效率_pct,114,1.82,2.06,-1.4686,3.7
1101001,46.5|42.6|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,62,17.89,21.11,-1.2313,0.94
1101001,46.5|42.6|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,62,3.58,4.42,-0.0207,0.92
1101001,46.5|42.6|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,62,4.35,5.38,0.4312,0.89
1101001,46.5|42.6|0.0|50.0|0.0|0.0|50.0,总管效率_pct,62,2.27,2.57,0.0574,4.37
1101001,46.7|42.8|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,143,22.58,32.55,-0.3312,1.18
1101001,46.7|42.8|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,143,3.79,4.62,-0.2033,0.96
1101001,46.7|42.8|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,143,5.36,6.4,0.5105,1.09
1101001,46.7|42.8|0.0|50.0|0.0|0.0|50.0,总管效率_pct,143,1.3,1.68,0.1108,2.46
1101001,46.7|43.0|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,277,27.4,33.4,-0.667,1.43
1101001,46.7|43.0|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,277,3.7,5.49,-0.7024,0.94
1101001,46.7|43.0|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,277,5.27,6.35,0.6205,1.06
1101001,46.7|43.0|0.0|50.0|0.0|0.0|50.0,总管效率_pct,277,1.88,2.47,-0.2006,3.82
1101001,46.7|43.1|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,80,28.2,38.51,0.0971,1.43
1101001,46.7|43.1|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,80,4.59,5.45,0.2303,1.14
1101001,46.7|43.1|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,80,8.19,13.28,0.5753,1.58
1101001,46.7|43.1|0.0|50.0|0.0|0.0|50.0,总管效率_pct,80,1.55,1.83,-0.0872,3.05
1101001,46.8|43.1|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,244,18.82,24.06,0.0065,0.97
1101001,46.8|43.1|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,244,6.47,8.25,-1.2383,1.64
1101001,46.8|43.1|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,244,5.03,6.44,0.6194,1.03
1101001,46.8|43.1|0.0|50.0|0.0|0.0|50.0,总管效率_pct,244,1.45,1.57,-0.0391,2.86
1101001,47.1|43.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,186,15.11,17.59,-0.0121,0.75
1101001,47.1|43.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,186,5.58,6.86,-0.4566,1.36
1101001,47.1|43.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,186,6.5,7.81,0.5825,1.31
1101001,47.1|43.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,186,1.69,2.04,-0.1339,3.25
1101001,47.2|44.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,129,13.93,20.37,0.1081,0.69
1101001,47.2|44.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,129,5.3,6.13,-1.0212,1.26
1101001,47.2|44.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,129,4.94,6.18,0.7158,1.01
1101001,47.2|44.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,129,1.6,1.89,0.1554,3.15
1101001,47.3|44.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,292,25.16,32.26,0.0688,1.25
1101001,47.3|44.4|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,292,4.4,5.53,0.0565,1.02
1101001,47.3|44.4|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,292,5.57,6.99,0.6602,1.14
1101001,47.3|44.4|0.0|50.0|0.0|0.0|50.0,总管效率_pct,292,1.8,2.18,0.044,3.54
1101001,47.4|44.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,503,19.11,28.57,0.1243,0.95
1101001,47.4|44.4|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,503,5.6,6.75,-0.4961,1.32
1101001,47.4|44.4|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,503,6.3,7.68,0.5878,1.3
1101001,47.4|44.4|0.0|50.0|0.0|0.0|50.0,总管效率_pct,503,2.13,2.45,-0.0556,4.17
1101001,47.5|44.8|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,334,23.81,33.68,0.0637,1.17
1101001,47.5|44.8|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,334,3.34,4.22,0.2836,0.77
1101001,47.5|44.8|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,334,6.75,8.15,0.6081,1.4
1101001,47.5|44.8|0.0|50.0|0.0|0.0|50.0,总管效率_pct,334,1.94,2.35,-0.0337,3.72
1101001,47.7|45.0|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,577,31.24,37.43,0.2562,1.52
1101001,47.7|45.0|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,577,5.5,6.59,0.3849,1.27
1101001,47.7|45.0|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,577,5.92,7.59,0.7567,1.2
1101001,47.7|45.0|0.0|50.0|0.0|0.0|50.0,总管效率_pct,577,1.43,1.74,-0.023,2.82
1101001,47.7|45.1|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,805,34.04,39.7,0.0934,1.67
1101001,47.7|45.1|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,805,4.05,5.62,0.4349,0.93
1101001,47.7|45.1|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,805,5.42,6.77,0.7631,1.11
1101001,47.7|45.1|0.0|50.0|0.0|0.0|50.0,总管效率_pct,805,1.43,1.73,0.0521,2.82
1101001,47.7|45.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,468,34.46,42.02,0.0304,1.68
1101001,47.7|45.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,468,3.46,4.35,0.3821,0.79
1101001,47.7|45.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,468,6.51,7.93,0.6993,1.34
1101001,47.7|45.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,468,1.31,1.66,0.0492,2.54
1101001,47.8|45.5|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,377,43.05,50.82,-0.1488,2.09
1101001,47.8|45.5|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,377,4.83,5.89,0.2052,1.08
1101001,47.8|45.5|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,377,6.13,7.99,0.644,1.27
1101001,47.8|45.5|0.0|50.0|0.0|0.0|50.0,总管效率_pct,377,1.94,2.24,-0.022,3.84
1101001,48.0|41.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,89,25.8,28.13,-1.8072,1.29
1101001,48.0|41.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,89,5.29,7.24,-0.3726,1.28
1101001,48.0|41.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,89,5.2,6.3,0.0254,1.07
1101001,48.0|41.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,89,1.94,2.49,-0.7746,4.06
1101001,48.0|45.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,499,32.34,38.73,-0.0469,1.55
1101001,48.0|45.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,499,5.57,6.5,-0.157,1.26
1101001,48.0|45.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,499,5.92,7.26,0.6948,1.21
1101001,48.0|45.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,499,1.58,1.93,0.0237,3.09
1101001,48.0|46.0|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,149,26.94,32.11,0.1627,1.28
1101001,48.0|46.0|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,149,5.26,6.54,0.3166,1.16
1101001,48.0|46.0|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,149,7.96,9.58,0.7761,1.7
1101001,48.0|46.0|0.0|50.0|0.0|0.0|50.0,总管效率_pct,149,1.72,2.01,-0.0468,3.36
1101001,48.0|46.1|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,65,53.14,68.15,-0.7234,2.43
1101001,48.0|46.1|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,65,22.39,30.17,-0.7839,4.59
1101001,48.0|46.1|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,65,15.98,19.61,0.0038,3.49
1101001,48.0|46.1|0.0|50.0|0.0|0.0|50.0,总管效率_pct,65,1.74,2.12,-0.2847,3.32
1101001,48.1|45.8|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,155,36.86,44.92,0.0251,1.77
1101001,48.1|45.8|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,155,5.13,6.13,-0.0296,1.15
1101001,48.1|45.8|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,155,8.33,10.54,0.4975,1.67
1101001,48.1|45.8|0.0|50.0|0.0|0.0|50.0,总管效率_pct,155,1.96,2.2,0.1283,3.84
1101001,48.2|42.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,82,19.76,21.27,-0.0927,0.98
1101001,48.2|42.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,82,2.45,2.92,0.0988,0.58
1101001,48.2|42.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,82,6.57,8.45,-0.3561,1.37
1101001,48.2|42.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,82,1.41,2.06,-0.3099,2.91
1101001,48.3|46.3|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,444,29.47,34.22,0.2779,1.38
1101001,48.3|46.3|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,444,6.06,7.26,0.4179,1.34
1101001,48.3|46.3|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,444,7.34,9.03,0.5406,1.49
1101001,48.3|46.3|0.0|50.0|0.0|0.0|50.0,总管效率_pct,444,1.66,2.0,0.0079,3.23
1101001,48.4|46.5|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,331,31.48,36.93,0.1172,1.46
1101001,48.4|46.5|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,331,5.06,7.01,0.334,1.11
1101001,48.4|46.5|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,331,6.85,8.57,0.6334,1.38
1101001,48.4|46.5|0.0|50.0|0.0|0.0|50.0,总管效率_pct,331,1.43,1.79,-0.0501,2.8
1101001,48.4|46.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,938,32.74,39.19,0.2164,1.53
1101001,48.4|46.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,938,4.81,5.63,0.4588,1.05
1101001,48.4|46.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,938,6.68,8.24,0.6591,1.4
1101001,48.4|46.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,938,1.73,2.1,-0.0147,3.36
1101001,48.5|41.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,110,26.38,32.3,-3.3434,1.36
1101001,48.5|41.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,110,15.17,15.99,-8.5855,3.84
1101001,48.5|41.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,110,4.16,5.28,0.5253,0.89
1101001,48.5|41.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,110,0.95,1.49,-0.1649,1.96
1101001,48.5|46.6|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,145,32.65,37.48,0.2092,1.52
1101001,48.5|46.6|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,145,6.87,8.74,0.314,1.49
1101001,48.5|46.6|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,145,8.56,10.34,0.5851,1.67
1101001,48.5|46.6|0.0|50.0|0.0|0.0|50.0,总管效率_pct,145,1.56,2.0,-0.1624,3.16
1101001,48.6|47.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,1116,31.46,38.03,0.211,1.45
1101001,48.6|47.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,1116,5.06,6.25,0.3859,1.08
1101001,48.6|47.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,1116,6.45,8.25,0.6921,1.33
1101001,48.6|47.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,1116,1.37,1.72,0.0151,2.7
1101001,48.7|43.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,105,26.64,31.07,-0.0233,1.28
1101001,48.7|43.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,105,5.49,6.27,-0.6776,1.24
1101001,48.7|43.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,105,6.71,8.17,-0.283,1.39
1101001,48.7|43.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,105,1.21,1.43,-0.5402,2.31
1101001,48.8|42.3|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,89,15.19,18.45,-0.3002,0.76
1101001,48.8|42.3|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,89,7.87,8.85,-4.7727,1.9
1101001,48.8|42.3|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,89,5.43,6.5,0.4908,1.15
1101001,48.8|42.3|0.0|50.0|0.0|0.0|50.0,总管效率_pct,89,2.33,2.87,-0.066,4.75
1101001,48.8|43.1|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,136,15.15,18.71,-0.7791,0.75
1101001,48.8|43.1|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,136,4.83,5.96,-0.7123,1.1
1101001,48.8|43.1|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,136,8.47,9.61,-0.358,1.71
1101001,48.8|43.1|0.0|50.0|0.0|0.0|50.0,总管效率_pct,136,1.27,1.6,0.0562,2.55
1101001,48.8|43.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,112,15.43,19.23,-0.1009,0.74
1101001,48.8|43.4|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,112,5.62,7.35,-1.1805,1.24
1101001,48.8|43.4|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,112,4.88,6.2,0.3713,1.0
1101001,48.8|43.4|0.0|50.0|0.0|0.0|50.0,总管效率_pct,112,1.27,1.42,-0.02,2.48
1101001,48.8|47.1|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,58,30.76,32.02,-3.93,1.39
1101001,48.8|47.1|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,58,5.53,5.82,-1.5462,1.14
1101001,48.8|47.1|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,58,8.76,10.23,-1.6962,1.69
1101001,48.8|47.1|0.0|50.0|0.0|0.0|50.0,总管效率_pct,58,1.19,1.46,-0.4884,2.27
1101001,48.8|47.3|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,205,34.38,40.22,0.0953,1.59
1101001,48.8|47.3|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,205,8.93,10.47,-0.2949,1.92
1101001,48.8|47.3|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,205,7.35,9.13,0.6015,1.47
1101001,48.8|47.3|0.0|50.0|0.0|0.0|50.0,总管效率_pct,205,1.77,2.19,0.0208,3.46
1101001,48.8|47.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,740,39.24,44.46,0.1711,1.79
1101001,48.8|47.4|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,740,7.37,8.82,0.1479,1.57
1101001,48.8|47.4|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,740,6.15,7.73,0.5773,1.24
1101001,48.8|47.4|0.0|50.0|0.0|0.0|50.0,总管效率_pct,740,1.64,2.09,0.0213,3.24
1101001,48.8|47.5|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,1606,39.62,45.72,0.1482,1.8
1101001,48.8|47.5|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,1606,5.52,6.82,0.3396,1.16
1101001,48.8|47.5|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,1606,7.02,8.84,0.5915,1.41
1101001,48.8|47.5|0.0|50.0|0.0|0.0|50.0,总管效率_pct,1606,1.74,2.18,-0.0606,3.52
1101001,48.8|47.6|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,1803,32.83,39.75,0.1075,1.48
1101001,48.8|47.6|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,1803,4.15,5.39,0.4522,0.87
1101001,48.8|47.6|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,1803,7.19,9.22,0.6638,1.46
1101001,48.8|47.6|0.0|50.0|0.0|0.0|50.0,总管效率_pct,1803,1.65,2.02,-0.0155,3.21
1101001,48.8|47.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,1008,29.0,35.94,0.2713,1.3
1101001,48.8|47.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,1008,4.58,5.57,0.3291,0.96
1101001,48.8|47.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,1008,6.8,8.74,0.6759,1.41
1101001,48.8|47.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,1008,1.8,2.14,-0.0477,3.52
1101001,48.9|43.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,111,19.6,22.58,-0.763,0.96
1101001,48.9|43.4|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,111,5.13,5.84,-1.0347,1.14
1101001,48.9|43.4|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,111,5.57,7.01,0.3064,1.13
1101001,48.9|43.4|0.0|50.0|0.0|0.0|50.0,总管效率_pct,111,1.14,1.37,0.0421,2.25
1101001,48.9|43.6|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,125,27.14,33.66,-0.2596,1.29
1101001,48.9|43.6|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,125,7.43,10.38,-0.6382,1.61
1101001,48.9|43.6|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,125,5.17,6.29,0.4555,1.06
1101001,48.9|43.6|0.0|50.0|0.0|0.0|50.0,总管效率_pct,125,1.56,1.77,-0.0205,3.06
1101001,48.9|47.8|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,1394,34.04,40.77,0.2542,1.54
1101001,48.9|47.8|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,1394,4.11,5.19,0.4522,0.86
1101001,48.9|47.8|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,1394,6.81,8.44,0.6048,1.4
1101001,48.9|47.8|0.0|50.0|0.0|0.0|50.0,总管效率_pct,1394,1.81,2.16,0.0011,3.58
1101001,49.0|43.0|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,128,20.56,25.57,-1.1272,1.02
1101001,49.0|43.0|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,128,3.0,4.24,-0.046,0.69
1101001,49.0|43.0|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,128,6.34,8.17,0.1208,1.38
1101001,49.0|43.0|0.0|50.0|0.0|0.0|50.0,总管效率_pct,128,1.71,2.24,-0.1206,3.49
1101001,49.0|43.7|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,400,20.98,25.05,-0.1887,1.01
1101001,49.0|43.7|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,400,5.43,7.25,-0.2033,1.2
1101001,49.0|43.7|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,400,5.59,6.99,0.5241,1.15
1101001,49.0|43.7|0.0|50.0|0.0|0.0|50.0,总管效率_pct,400,1.85,2.26,0.0362,3.68
1101001,49.0|43.9|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,100,19.74,24.66,0.1165,0.94
1101001,49.0|43.9|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,100,5.24,6.32,-1.0666,1.14
1101001,49.0|43.9|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,100,6.75,8.51,-0.219,1.4
1101001,49.0|43.9|0.0|50.0|0.0|0.0|50.0,总管效率_pct,100,2.05,2.33,-0.1021,4.17
1101001,49.0|47.8|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,473,41.11,46.36,0.1194,1.85
1101001,49.0|47.8|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,473,5.42,7.0,0.1267,1.13
1101001,49.0|47.8|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,473,8.03,10.0,0.4342,1.59
1101001,49.0|47.8|0.0|50.0|0.0|0.0|50.0,总管效率_pct,473,1.93,2.28,0.0026,3.79
1101001,49.0|48.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,921,34.0,41.87,0.3655,1.52
1101001,49.0|48.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,921,4.83,6.32,0.3969,1.0
1101001,49.0|48.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,921,6.75,8.3,0.6675,1.41
1101001,49.0|48.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,921,1.8,2.23,-0.0174,3.52
1101001,49.0|48.3|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,204,41.74,49.39,-0.0074,1.84
1101001,49.0|48.3|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,204,5.54,7.05,0.1603,1.13
1101001,49.0|48.3|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,204,6.81,8.85,0.6255,1.41
1101001,49.0|48.3|0.0|50.0|0.0|0.0|50.0,总管效率_pct,204,1.77,2.18,-0.0178,3.51
1101001,49.1|43.0|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,127,18.09,23.14,0.0666,0.89
1101001,49.1|43.0|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,127,3.41,4.74,-0.2497,0.79
1101001,49.1|43.0|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,127,6.24,7.65,0.1889,1.32
1101001,49.1|43.0|0.0|50.0|0.0|0.0|50.0,总管效率_pct,127,2.02,2.39,-0.0753,3.96
1101001,49.1|48.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,829,33.82,42.44,0.3727,1.51
1101001,49.1|48.4|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,829,4.75,5.84,0.4614,0.98
1101001,49.1|48.4|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,829,6.75,8.51,0.6183,1.41
1101001,49.1|48.4|0.0|50.0|0.0|0.0|50.0,总管效率_pct,829,1.94,2.35,-0.0223,3.83
1101001,49.1|48.5|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,155,37.96,46.24,0.1487,1.68
1101001,49.1|48.5|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,155,5.53,6.79,0.1214,1.13
1101001,49.1|48.5|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,155,8.39,10.1,0.2332,1.76
1101001,49.1|48.5|0.0|50.0|0.0|0.0|50.0,总管效率_pct,155,1.71,2.11,-0.0159,3.33
1101001,49.2|44.2|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,226,20.14,24.07,-0.0615,0.95
1101001,49.2|44.2|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,226,4.73,6.33,-0.3066,1.02
1101001,49.2|44.2|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,226,6.02,7.53,0.4189,1.24
1101001,49.2|44.2|0.0|50.0|0.0|0.0|50.0,总管效率_pct,226,1.87,2.18,-0.0961,3.59
1101001,49.2|48.3|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,711,41.16,47.62,0.2819,1.85
1101001,49.2|48.3|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,711,6.44,7.67,0.3475,1.32
1101001,49.2|48.3|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,711,7.03,9.07,0.6596,1.4
1101001,49.2|48.3|0.0|50.0|0.0|0.0|50.0,总管效率_pct,711,1.63,2.14,-0.0588,3.27
1101001,49.2|48.5|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,1752,32.45,40.8,0.3987,1.45
1101001,49.2|48.5|0.0|50.0|0.0|0.0|50.0,170:2_瞬时流量,1752,4.72,5.96,0.4712,0.97
1101001,49.2|48.5|0.0|50.0|0.0|0.0|50.0,70:3_瞬时流量,1752,6.63,8.45,0.6606,1.36
1101001,49.2|48.5|0.0|50.0|0.0|0.0|50.0,总管效率_pct,1752,1.85,2.19,-0.0056,3.64
1101001,49.3|44.4|0.0|50.0|0.0|0.0|50.0,170:1_瞬时流量,88,12.45,13.76,-0.88,0.59
