泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
0101010,0.0|45.4|0.0|49.1|0.0|50.0|0.0,总管效率_pct,418,2.73,3.17,-0.0125,5.51
0101010,0.0|45.4|0.0|49.2|0.0|50.0|0.0,170:1_瞬时流量,269,19.9,24.88,0.6987,0.94
0101010,0.0|45.4|0.0|49.2|0.0|50.0|0.0,170:2_瞬时流量,269,4.33,5.69,0.092,0.94
0101010,0.0|45.4|0.0|49.2|0.0|50.0|0.0,70:3_瞬时流量,269,0.0,0.0,0.0,
0101010,0.0|45.4|0.0|49.2|0.0|50.0|0.0,总管效率_pct,269,2.49,2.92,-0.0081,5.04
0101010,0.0|45.4|0.0|49.8|0.0|50.0|0.0,170:1_瞬时流量,71,32.65,35.6,-21.1275,1.5
0101010,0.0|45.4|0.0|49.8|0.0|50.0|0.0,170:2_瞬时流量,71,9.43,10.3,-4.7162,2.09
0101010,0.0|45.4|0.0|49.8|0.0|50.0|0.0,70:3_瞬时流量,71,0.0,0.0,1.0,
0101010,0.0|45.4|0.0|49.8|0.0|50.0|0.0,总管效率_pct,71,1.32,1.54,0.0948,2.66
0101010,0.0|45.6|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,54,16.48,19.74,0.5995,0.77
0101010,0.0|45.6|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,54,4.78,5.74,0.0159,1.03
0101010,0.0|45.6|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,54,0.0,0.0,0.0,
0101010,0.0|45.6|0.0|50.0|0.0|50.0|0.0,总管效率_pct,54,1.59,2.01,-0.5758,3.38
0101010,0.0|45.7|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,59,18.71,26.12,0.3654,0.87
0101010,0.0|45.7|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,59,3.94,5.08,-0.3917,0.85
0101010,0.0|45.7|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,59,0.0,0.0,0.0,
0101010,0.0|45.7|0.0|50.0|0.0|50.0|0.0,总管效率_pct,59,1.33,1.66,-0.063,2.77
0101010,0.0|45.9|0.0|49.2|0.0|50.0|0.0,170:1_瞬时流量,265,17.6,21.49,0.7415,0.81
0101010,0.0|45.9|0.0|49.2|0.0|50.0|0.0,170:2_瞬时流量,265,5.43,7.07,0.1467,1.16
0101010,0.0|45.9|0.0|49.2|0.0|50.0|0.0,70:3_瞬时流量,265,0.0,0.0,0.0,
0101010,0.0|45.9|0.0|49.2|0.0|50.0|0.0,总管效率_pct,265,2.2,2.66,-0.0334,4.59
0101010,0.0|46.4|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,71,22.45,24.55,-0.8689,1.02
0101010,0.0|46.4|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,71,5.87,6.42,-0.1755,1.26
0101010,0.0|46.4|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,71,0.0,0.0,0.0,
0101010,0.0|46.4|0.0|50.0|0.0|50.0|0.0,总管效率_pct,71,3.76,4.21,0.0572,7.53
0101010,0.0|46.5|0.0|49.2|0.0|50.0|0.0,170:1_瞬时流量,69,10.43,13.62,0.9177,0.48
0101010,0.0|46.5|0.0|49.2|0.0|50.0|0.0,170:2_瞬时流量,69,4.69,5.72,0.1159,0.97
0101010,0.0|46.5|0.0|49.2|0.0|50.0|0.0,70:3_瞬时流量,69,0.0,0.0,0.0,
0101010,0.0|46.5|0.0|49.2|0.0|50.0|0.0,总管效率_pct,69,2.88,3.18,-0.0239,5.81
0101010,0.0|46.5|0.0|49.4|0.0|50.0|0.0,170:1_瞬时流量,257,21.35,27.9,0.4208,0.97
0101010,0.0|46.5|0.0|49.4|0.0|50.0|0.0,170:2_瞬时流量,257,5.75,7.22,0.3678,1.22
0101010,0.0|46.5|0.0|49.4|0.0|50.0|0.0,70:3_瞬时流量,257,0.0,0.0,0.0,
0101010,0.0|46.5|0.0|49.4|0.0|50.0|0.0,总管效率_pct,257,1.71,2.12,-0.0246,3.52
0101010,0.0|46.7|0.0|49.4|0.0|50.0|0.0,170:1_瞬时流量,245,20.76,24.77,0.6149,0.95
0101010,0.0|46.7|0.0|49.4|0.0|50.0|0.0,170:2_瞬时流量,245,6.42,7.87,0.2403,1.36
0101010,0.0|46.7|0.0|49.4|0.0|50.0|0.0,70:3_瞬时流量,245,0.0,0.0,0.0,
0101010,0.0|46.7|0.0|49.4|0.0|50.0|0.0,总管效率_pct,245,2.24,2.85,-0.008,4.42
0101010,0.0|46.9|0.0|49.4|0.0|50.0|0.0,170:1_瞬时流量,319,12.06,15.14,0.8225,0.55
0101010,0.0|46.9|0.0|49.4|0.0|50.0|0.0,170:2_瞬时流量,319,5.2,6.16,-0.0865,1.09
0101010,0.0|46.9|0.0|49.4|0.0|50.0|0.0,70:3_瞬时流量,319,0.0,0.0,1.0,
0101010,0.0|46.9|0.0|49.4|0.0|50.0|0.0,总管效率_pct,319,2.42,2.76,-0.033,4.87
0101010,0.0|46.9|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,60,16.97,23.37,0.1894,0.77
0101010,0.0|46.9|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,60,3.06,3.59,-0.0883,0.64
0101010,0.0|46.9|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,60,0.0,0.0,1.0,
0101010,0.0|46.9|0.0|50.0|0.0|50.0|0.0,总管效率_pct,60,1.21,1.69,-0.0793,2.57
0101010,0.0|47.0|0.0|49.9|0.0|50.0|0.0,170:1_瞬时流量,66,10.64,12.03,-1.4036,0.49
0101010,0.0|47.0|0.0|49.9|0.0|50.0|0.0,170:2_瞬时流量,66,2.73,3.1,-0.1393,0.58
0101010,0.0|47.0|0.0|49.9|0.0|50.0|0.0,70:3_瞬时流量,66,0.0,0.0,1.0,
0101010,0.0|47.0|0.0|49.9|0.0|50.0|0.0,总管效率_pct,66,2.31,3.01,-0.3245,4.41
0101010,0.0|47.3|0.0|49.4|0.0|50.0|0.0,170:1_瞬时流量,137,16.93,20.57,0.8214,0.77
0101010,0.0|47.3|0.0|49.4|0.0|50.0|0.0,170:2_瞬时流量,137,6.48,7.96,-0.0403,1.32
0101010,0.0|47.3|0.0|49.4|0.0|50.0|0.0,70:3_瞬时流量,137,0.0,0.0,0.0,
0101010,0.0|47.3|0.0|49.4|0.0|50.0|0.0,总管效率_pct,137,2.75,3.38,-0.0463,5.5
0101010,0.0|47.3|0.0|49.6|0.0|50.0|0.0,170:1_瞬时流量,51,27.57,31.83,0.7743,1.25
0101010,0.0|47.3|0.0|49.6|0.0|50.0|0.0,170:2_瞬时流量,51,8.85,9.64,0.5093,1.81
0101010,0.0|47.3|0.0|49.6|0.0|50.0|0.0,70:3_瞬时流量,51,0.0,0.0,0.0,
0101010,0.0|47.3|0.0|49.6|0.0|50.0|0.0,总管效率_pct,51,1.81,2.26,-0.2165,3.91
0101010,0.0|47.3|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,58,23.41,25.95,-0.0524,1.06
0101010,0.0|47.3|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,58,5.57,6.02,-8.6577,1.18
0101010,0.0|47.3|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,58,0.0,0.0,1.0,
0101010,0.0|47.3|0.0|50.0|0.0|50.0|0.0,总管效率_pct,58,1.94,2.95,-0.1219,3.77
0101010,0.0|47.4|0.0|49.4|0.0|50.0|0.0,170:1_瞬时流量,106,18.53,22.85,0.8095,0.84
0101010,0.0|47.4|0.0|49.4|0.0|50.0|0.0,170:2_瞬时流量,106,7.29,8.33,0.1437,1.48
0101010,0.0|47.4|0.0|49.4|0.0|50.0|0.0,70:3_瞬时流量,106,0.0,0.0,0.0,
0101010,0.0|47.4|0.0|49.4|0.0|50.0|0.0,总管效率_pct,106,2.57,3.19,-0.4398,4.91
0101010,0.0|47.9|0.0|49.7|0.0|50.0|0.0,170:1_瞬时流量,68,18.5,23.87,0.7076,0.84
0101010,0.0|47.9|0.0|49.7|0.0|50.0|0.0,170:2_瞬时流量,68,5.75,7.8,0.1989,1.19
0101010,0.0|47.9|0.0|49.7|0.0|50.0|0.0,70:3_瞬时流量,68,0.0,0.0,0.0,
0101010,0.0|47.9|0.0|49.7|0.0|50.0|0.0,总管效率_pct,68,2.09,2.64,0.0346,4.27
0101010,0.0|48.0|0.0|49.6|0.0|50.0|0.0,170:1_瞬时流量,192,20.42,25.66,0.8269,0.93
0101010,0.0|48.0|0.0|49.6|0.0|50.0|0.0,170:2_瞬时流量,192,8.31,11.35,0.4558,1.74
0101010,0.0|48.0|0.0|49.6|0.0|50.0|0.0,70:3_瞬时流量,192,0.0,0.0,0.0,
0101010,0.0|48.0|0.0|49.6|0.0|50.0|0.0,总管效率_pct,192,2.7,3.18,-0.0025,5.55
0101010,0.0|48.1|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,57,19.65,23.51,-0.7611,0.88
0101010,0.0|48.1|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,57,7.63,9.55,-0.6391,1.61
0101010,0.0|48.1|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,57,0.0,0.0,0.0,
0101010,0.0|48.1|0.0|50.0|0.0|50.0|0.0,总管效率_pct,57,1.77,2.2,-0.0988,3.74
0101010,0.0|48.2|0.0|49.7|0.0|50.0|0.0,170:1_瞬时流量,127,16.24,19.82,-0.006,0.72
0101010,0.0|48.2|0.0|49.7|0.0|50.0|0.0,170:2_瞬时流量,127,9.95,11.22,-0.114,2.02
0101010,0.0|48.2|0.0|49.7|0.0|50.0|0.0,70:3_瞬时流量,127,0.0,0.0,0.0,
0101010,0.0|48.2|0.0|49.7|0.0|50.0|0.0,总管效率_pct,127,2.11,2.56,-0.1045,4.47
0101010,0.0|48.6|0.0|49.7|0.0|50.0|0.0,170:1_瞬时流量,259,13.75,17.69,-0.4209,0.61
0101010,0.0|48.6|0.0|49.7|0.0|50.0|0.0,170:2_瞬时流量,259,3.34,4.22,0.0572,0.67
0101010,0.0|48.6|0.0|49.7|0.0|50.0|0.0,70:3_瞬时流量,259,0.0,0.01,0.0,
0101010,0.0|48.6|0.0|49.7|0.0|50.0|0.0,总管效率_pct,259,2.86,3.37,0.0015,5.96
0101010,0.0|48.7|0.0|49.8|0.0|50.0|0.0,170:1_瞬时流量,244,14.7,18.25,-0.2453,0.65
0101010,0.0|48.7|0.0|49.8|0.0|50.0|0.0,170:2_瞬时流量,244,3.66,4.85,-0.207,0.73
0101010,0.0|48.7|0.0|49.8|0.0|50.0|0.0,70:3_瞬时流量,244,0.0,0.0,0.0,
0101010,0.0|48.7|0.0|49.8|0.0|50.0|0.0,总管效率_pct,244,2.68,3.27,0.046,5.65
0101010,0.0|48.9|0.0|49.7|0.0|50.0|0.0,170:1_瞬时流量,112,15.62,20.57,-0.0707,0.68
0101010,0.0|48.9|0.0|49.7|0.0|50.0|0.0,170:2_瞬时流量,112,6.21,7.88,-0.0224,1.24
0101010,0.0|48.9|0.0|49.7|0.0|50.0|0.0,70:3_瞬时流量,112,0.0,0.0,0.0,
0101010,0.0|48.9|0.0|49.7|0.0|50.0|0.0,总管效率_pct,112,1.95,2.3,-0.0329,4.0
0101010,0.0|49.0|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,55,29.53,37.59,-0.7713,1.32
0101010,0.0|49.0|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,55,7.03,8.12,-0.5422,1.44
0101010,0.0|49.0|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,55,0.0,0.0,0.0,
0101010,0.0|49.0|0.0|50.0|0.0|50.0|0.0,总管效率_pct,55,1.64,1.91,0.1368,3.4
0101010,0.0|49.3|0.0|49.8|0.0|50.0|0.0,170:1_瞬时流量,382,14.74,20.64,0.6374,0.65
0101010,0.0|49.3|0.0|49.8|0.0|50.0|0.0,170:2_瞬时流量,382,6.15,7.91,0.1832,1.24
0101010,0.0|49.3|0.0|49.8|0.0|50.0|0.0,70:3_瞬时流量,382,0.0,0.0,0.0,
0101010,0.0|49.3|0.0|49.8|0.0|50.0|0.0,总管效率_pct,382,2.09,2.45,-0.0012,4.35
0101010,0.0|49.7|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,226,17.5,22.05,0.3145,0.76
0101010,0.0|49.7|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,226,6.97,8.72,-0.1567,1.4
0101010,0.0|49.7|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,226,0.0,0.0,0.0,
0101010,0.0|49.7|0.0|50.0|0.0|50.0|0.0,总管效率_pct,226,1.64,1.9,-0.0945,3.5
0101010,0.0|49.8|0.0|49.9|0.0|50.0|0.0,170:1_瞬时流量,242,18.91,22.53,-0.2292,0.82
0101010,0.0|49.8|0.0|49.9|0.0|50.0|0.0,170:2_瞬时流量,242,7.08,8.71,-0.2345,1.43
0101010,0.0|49.8|0.0|49.9|0.0|50.0|0.0,70:3_瞬时流量,242,0.0,0.0,0.0,
0101010,0.0|49.8|0.0|49.9|0.0|50.0|0.0,总管效率_pct,242,1.81,2.4,0.035,3.72
0101010,0.0|49.9|0.0|50.0|0.0|50.0|0.0,170:1_瞬时流量,726,14.38,19.32,0.1971,0.62
0101010,0.0|49.9|0.0|50.0|0.0|50.0|0.0,170:2_瞬时流量,726,6.21,7.82,0.0287,1.24
0101010,0.0|49.9|0.0|50.0|0.0|50.0|0.0,70:3_瞬时流量,726,0.0,0.0,0.0,
0101010,0.0|49.9|0.0|50.0|0.0|50.0|0.0,总管效率_pct,726,1.61,2.11,-0.0475,3.39
