泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
0110010,0.0|44.3|50.0|0.0|0.0|50.0|0.0,总管效率_pct,91,1.67,2.27,0.1789,3.68
0110010,0.0|44.8|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,461,29.06,36.03,-0.0251,1.49
0110010,0.0|44.8|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,461,6.41,8.07,0.3598,1.02
0110010,0.0|44.8|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,461,0.0,0.0,1.0,
0110010,0.0|44.8|49.0|0.0|0.0|50.0|0.0,总管效率_pct,461,2.4,4.24,-0.009,6.3
0110010,0.0|44.9|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,352,35.11,41.26,-0.0533,1.8
0110010,0.0|44.9|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,352,5.86,7.2,0.3748,0.93
0110010,0.0|44.9|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,352,0.0,0.0,1.0,
0110010,0.0|44.9|49.0|0.0|0.0|50.0|0.0,总管效率_pct,352,3.11,5.1,0.0364,8.03
0110010,0.0|44.9|49.9|0.0|0.0|50.0|0.0,170:1_瞬时流量,70,13.79,24.16,0.0867,0.72
0110010,0.0|44.9|49.9|0.0|0.0|50.0|0.0,170:2_瞬时流量,70,8.41,9.77,-2.2472,1.35
0110010,0.0|44.9|49.9|0.0|0.0|50.0|0.0,70:3_瞬时流量,70,0.0,0.0,0.0,
0110010,0.0|44.9|49.9|0.0|0.0|50.0|0.0,总管效率_pct,70,3.83,3.93,-0.0829,8.45
0110010,0.0|45.0|49.1|0.0|0.0|50.0|0.0,170:1_瞬时流量,588,33.42,41.95,-0.0664,1.73
0110010,0.0|45.0|49.1|0.0|0.0|50.0|0.0,170:2_瞬时流量,588,5.65,6.91,0.1641,0.89
0110010,0.0|45.0|49.1|0.0|0.0|50.0|0.0,70:3_瞬时流量,588,0.0,0.0,1.0,
0110010,0.0|45.0|49.1|0.0|0.0|50.0|0.0,总管效率_pct,588,3.65,6.53,0.0124,10.96
0110010,0.0|45.1|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,219,26.99,37.62,-0.0095,1.37
0110010,0.0|45.1|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,219,6.83,8.35,0.4671,1.08
0110010,0.0|45.1|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,219,0.0,0.0,1.0,
0110010,0.0|45.1|49.0|0.0|0.0|50.0|0.0,总管效率_pct,219,1.98,2.8,-0.0791,4.36
0110010,0.0|45.2|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,151,27.2,34.44,-0.1366,1.36
0110010,0.0|45.2|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,151,7.14,8.99,0.3539,1.15
0110010,0.0|45.2|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,151,0.0,0.0,1.0,
0110010,0.0|45.2|49.0|0.0|0.0|50.0|0.0,总管效率_pct,151,1.65,2.16,-0.012,3.49
0110010,0.0|45.5|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,74,17.42,23.42,0.0661,0.88
0110010,0.0|45.5|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,74,5.64,7.81,0.2185,0.91
0110010,0.0|45.5|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,74,0.0,0.0,1.0,
0110010,0.0|45.5|49.0|0.0|0.0|50.0|0.0,总管效率_pct,74,0.94,1.11,-0.1397,1.98
0110010,0.0|45.6|49.1|0.0|0.0|50.0|0.0,170:1_瞬时流量,229,22.25,27.59,0.25,1.1
0110010,0.0|45.6|49.1|0.0|0.0|50.0|0.0,170:2_瞬时流量,229,5.52,6.9,-0.0396,0.88
0110010,0.0|45.6|49.1|0.0|0.0|50.0|0.0,70:3_瞬时流量,229,0.0,0.0,1.0,
0110010,0.0|45.6|49.1|0.0|0.0|50.0|0.0,总管效率_pct,229,1.75,2.16,0.016,3.73
0110010,0.0|45.7|49.2|0.0|0.0|50.0|0.0,170:1_瞬时流量,430,24.0,30.68,0.0663,1.2
0110010,0.0|45.7|49.2|0.0|0.0|50.0|0.0,170:2_瞬时流量,430,6.78,9.32,0.4076,1.08
0110010,0.0|45.7|49.2|0.0|0.0|50.0|0.0,70:3_瞬时流量,430,0.0,0.0,1.0,
0110010,0.0|45.7|49.2|0.0|0.0|50.0|0.0,总管效率_pct,430,1.54,2.07,0.0688,3.32
0110010,0.0|45.7|50.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,221,23.49,25.9,0.1112,1.19
0110010,0.0|45.7|50.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,221,5.79,7.34,-0.1534,0.9
0110010,0.0|45.7|50.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,221,0.01,0.01,0.0,
0110010,0.0|45.7|50.0|0.0|0.0|50.0|0.0,总管效率_pct,221,1.89,2.23,0.0229,4.16
0110010,0.0|45.8|49.1|0.0|0.0|50.0|0.0,170:1_瞬时流量,139,31.87,38.12,-0.0025,1.57
0110010,0.0|45.8|49.1|0.0|0.0|50.0|0.0,170:2_瞬时流量,139,7.85,9.19,0.3459,1.23
0110010,0.0|45.8|49.1|0.0|0.0|50.0|0.0,70:3_瞬时流量,139,0.0,0.0,1.0,
0110010,0.0|45.8|49.1|0.0|0.0|50.0|0.0,总管效率_pct,139,1.86,2.28,-0.0169,3.92
0110010,0.0|45.8|50.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,248,21.09,27.13,0.1495,1.07
0110010,0.0|45.8|50.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,248,4.5,6.59,-0.3477,0.7
0110010,0.0|45.8|50.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,248,0.01,0.01,0.0,
0110010,0.0|45.8|50.0|0.0|0.0|50.0|0.0,总管效率_pct,248,1.59,1.88,-0.0383,3.42
0110010,0.0|45.9|50.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,134,19.64,21.97,-1.0612,1.0
0110010,0.0|45.9|50.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,134,5.98,7.12,-0.4398,0.93
0110010,0.0|45.9|50.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,134,0.01,0.01,0.0,
0110010,0.0|45.9|50.0|0.0|0.0|50.0|0.0,总管效率_pct,134,1.24,1.48,-0.262,2.69
0110010,0.0|46.0|49.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,56,24.04,29.08,-0.1818,1.19
0110010,0.0|46.0|49.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,56,7.4,8.4,-3.8067,1.2
0110010,0.0|46.0|49.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,56,0.0,0.01,0.0,
0110010,0.0|46.0|49.0|0.0|0.0|50.0|0.0,总管效率_pct,56,2.43,3.37,0.0413,4.8
0110010,0.0|46.1|49.1|0.0|0.0|50.0|0.0,170:1_瞬时流量,86,26.88,31.36,-0.2057,1.35
0110010,0.0|46.1|49.1|0.0|0.0|50.0|0.0,170:2_瞬时流量,86,7.56,10.07,-4.6271,1.22
0110010,0.0|46.1|49.1|0.0|0.0|50.0|0.0,70:3_瞬时流量,86,0.0,0.0,1.0,
0110010,0.0|46.1|49.1|0.0|0.0|50.0|0.0,总管效率_pct,86,3.31,4.11,-0.3113,6.39
0110010,0.0|46.3|49.2|0.0|0.0|50.0|0.0,170:1_瞬时流量,206,21.26,30.07,0.07,1.04
0110010,0.0|46.3|49.2|0.0|0.0|50.0|0.0,170:2_瞬时流量,206,5.23,6.8,0.5627,0.81
0110010,0.0|46.3|49.2|0.0|0.0|50.0|0.0,70:3_瞬时流量,206,0.0,0.0,1.0,
0110010,0.0|46.3|49.2|0.0|0.0|50.0|0.0,总管效率_pct,206,2.1,2.59,-0.3038,4.24
0110010,0.0|46.4|49.3|0.0|0.0|50.0|0.0,170:1_瞬时流量,357,26.03,30.55,-0.1465,1.26
0110010,0.0|46.4|49.3|0.0|0.0|50.0|0.0,170:2_瞬时流量,357,3.75,5.06,0.6638,0.58
0110010,0.0|46.4|49.3|0.0|0.0|50.0|0.0,70:3_瞬时流量,357,0.0,0.0,0.0,
0110010,0.0|46.4|49.3|0.0|0.0|50.0|0.0,总管效率_pct,357,2.05,2.48,-0.0335,4.27
0110010,0.0|46.5|49.3|0.0|0.0|50.0|0.0,170:1_瞬时流量,280,21.44,26.93,0.0977,1.05
0110010,0.0|46.5|49.3|0.0|0.0|50.0|0.0,170:2_瞬时流量,280,4.95,6.67,0.6738,0.78
0110010,0.0|46.5|49.3|0.0|0.0|50.0|0.0,70:3_瞬时流量,280,0.0,0.0,0.0,
0110010,0.0|46.5|49.3|0.0|0.0|50.0|0.0,总管效率_pct,280,2.18,2.58,0.0177,4.53
0110010,0.0|46.5|49.4|0.0|0.0|50.0|0.0,170:1_瞬时流量,120,23.15,28.39,-0.0703,1.13
0110010,0.0|46.5|49.4|0.0|0.0|50.0|0.0,170:2_瞬时流量,120,3.5,4.07,0.5887,0.54
0110010,0.0|46.5|49.4|0.0|0.0|50.0|0.0,70:3_瞬时流量,120,0.0,0.0,0.0,
0110010,0.0|46.5|49.4|0.0|0.0|50.0|0.0,总管效率_pct,120,2.69,3.04,-0.018,5.65
0110010,0.0|46.6|49.8|0.0|0.0|50.0|0.0,170:1_瞬时流量,54,13.37,16.17,-0.8569,0.65
0110010,0.0|46.6|49.8|0.0|0.0|50.0|0.0,170:2_瞬时流量,54,2.83,3.77,-0.5958,0.44
0110010,0.0|46.6|49.8|0.0|0.0|50.0|0.0,70:3_瞬时流量,54,0.0,0.0,1.0,
0110010,0.0|46.6|49.8|0.0|0.0|50.0|0.0,总管效率_pct,54,2.45,3.09,-0.0397,5.09
0110010,0.0|46.8|49.3|0.0|0.0|50.0|0.0,170:1_瞬时流量,134,25.27,35.67,0.166,1.24
0110010,0.0|46.8|49.3|0.0|0.0|50.0|0.0,170:2_瞬时流量,134,7.66,10.17,0.4207,1.17
0110010,0.0|46.8|49.3|0.0|0.0|50.0|0.0,70:3_瞬时流量,134,0.0,0.0,1.0,
0110010,0.0|46.8|49.3|0.0|0.0|50.0|0.0,总管效率_pct,134,1.85,2.16,0.0204,3.84
0110010,0.0|46.9|49.4|0.0|0.0|50.0|0.0,170:1_瞬时流量,395,18.88,22.87,0.0801,0.94
0110010,0.0|46.9|49.4|0.0|0.0|50.0|0.0,170:2_瞬时流量,395,5.35,6.81,0.2244,0.84
0110010,0.0|46.9|49.4|0.0|0.0|50.0|0.0,70:3_瞬时流量,395,0.0,0.0,0.0,
0110010,0.0|46.9|49.4|0.0|0.0|50.0|0.0,总管效率_pct,395,1.23,1.58,-0.088,2.53
0110010,0.0|47.1|49.2|0.0|0.0|50.0|0.0,170:1_瞬时流量,59,23.03,27.98,-3.7276,1.15
0110010,0.0|47.1|49.2|0.0|0.0|50.0|0.0,170:2_瞬时流量,59,2.86,3.22,-1.8234,0.45
0110010,0.0|47.1|49.2|0.0|0.0|50.0|0.0,70:3_瞬时流量,59,0.0,0.0,1.0,
0110010,0.0|47.1|49.2|0.0|0.0|50.0|0.0,总管效率_pct,59,1.72,2.11,-0.8012,3.49
0110010,0.0|47.1|49.3|0.0|0.0|50.0|0.0,170:1_瞬时流量,110,31.96,38.12,0.0421,1.58
0110010,0.0|47.1|49.3|0.0|0.0|50.0|0.0,170:2_瞬时流量,110,7.37,9.47,0.1022,1.14
0110010,0.0|47.1|49.3|0.0|0.0|50.0|0.0,70:3_瞬时流量,110,0.0,0.0,1.0,
0110010,0.0|47.1|49.3|0.0|0.0|50.0|0.0,总管效率_pct,110,2.24,3.05,-0.1349,4.98
0110010,0.0|47.1|49.4|0.0|0.0|50.0|0.0,170:1_瞬时流量,135,28.08,32.82,0.5888,1.38
0110010,0.0|47.1|49.4|0.0|0.0|50.0|0.0,170:2_瞬时流量,135,6.5,7.29,0.7173,1.01
0110010,0.0|47.1|49.4|0.0|0.0|50.0|0.0,70:3_瞬时流量,135,0.0,0.0,1.0,
0110010,0.0|47.1|49.4|0.0|0.0|50.0|0.0,总管效率_pct,135,2.62,2.98,-0.1202,5.7
0110010,0.0|47.4|49.5|0.0|0.0|50.0|0.0,170:1_瞬时流量,159,29.77,34.95,0.1997,1.43
0110010,0.0|47.4|49.5|0.0|0.0|50.0|0.0,170:2_瞬时流量,159,6.07,7.62,0.2875,0.93
0110010,0.0|47.4|49.5|0.0|0.0|50.0|0.0,70:3_瞬时流量,159,0.0,0.0,0.0,
0110010,0.0|47.4|49.5|0.0|0.0|50.0|0.0,总管效率_pct,159,1.91,2.35,-0.0427,3.91
0110010,0.0|47.6|49.5|0.0|0.0|50.0|0.0,170:1_瞬时流量,217,29.72,38.48,0.5738,1.44
0110010,0.0|47.6|49.5|0.0|0.0|50.0|0.0,170:2_瞬时流量,217,9.32,10.79,0.2623,1.43
0110010,0.0|47.6|49.5|0.0|0.0|50.0|0.0,70:3_瞬时流量,217,0.0,0.0,0.0,
0110010,0.0|47.6|49.5|0.0|0.0|50.0|0.0,总管效率_pct,217,1.97,2.6,-0.0085,4.16
0110010,0.0|47.9|49.7|0.0|0.0|50.0|0.0,170:1_瞬时流量,50,27.52,37.86,-0.1552,1.34
0110010,0.0|47.9|49.7|0.0|0.0|50.0|0.0,170:2_瞬时流量,50,6.55,7.12,-0.1131,0.99
0110010,0.0|47.9|49.7|0.0|0.0|50.0|0.0,70:3_瞬时流量,50,0.0,0.0,0.0,
0110010,0.0|47.9|49.7|0.0|0.0|50.0|0.0,总管效率_pct,50,2.06,2.72,-0.1182,4.64
0110010,0.0|48.1|49.7|0.0|0.0|50.0|0.0,170:1_瞬时流量,72,22.33,33.52,0.4334,1.08
0110010,0.0|48.1|49.7|0.0|0.0|50.0|0.0,170:2_瞬时流量,72,7.56,9.03,0.1126,1.16
0110010,0.0|48.1|49.7|0.0|0.0|50.0|0.0,70:3_瞬时流量,72,0.0,0.0,0.0,
0110010,0.0|48.1|49.7|0.0|0.0|50.0|0.0,总管效率_pct,72,1.9,2.39,-0.3638,4.25
0110010,0.0|48.2|49.8|0.0|0.0|50.0|0.0,170:1_瞬时流量,60,24.7,30.09,-0.7031,1.19
0110010,0.0|48.2|49.8|0.0|0.0|50.0|0.0,170:2_瞬时流量,60,8.47,9.19,-0.3892,1.29
0110010,0.0|48.2|49.8|0.0|0.0|50.0|0.0,70:3_瞬时流量,60,0.0,0.0,0.0,
0110010,0.0|48.2|49.8|0.0|0.0|50.0|0.0,总管效率_pct,60,1.48,1.93,-0.2331,3.26
0110010,0.0|48.2|50.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,63,29.84,48.17,0.1073,1.46
0110010,0.0|48.2|50.0|0.0|0.0|50.0|0.0,170:2_瞬时流量,63,8.29,9.77,0.1496,1.24
0110010,0.0|48.2|50.0|0.0|0.0|50.0|0.0,70:3_瞬时流量,63,0.0,0.0,0.0,
0110010,0.0|48.2|50.0|0.0|0.0|50.0|0.0,总管效率_pct,63,1.71,1.76,0.1832,3.59
0110010,0.0|48.4|49.8|0.0|0.0|50.0|0.0,170:1_瞬时流量,67,22.87,27.94,0.1843,1.09
0110010,0.0|48.4|49.8|0.0|0.0|50.0|0.0,170:2_瞬时流量,67,5.84,7.45,0.1592,0.89
0110010,0.0|48.4|49.8|0.0|0.0|50.0|0.0,70:3_瞬时流量,67,0.0,0.0,0.0,
0110010,0.0|48.4|49.8|0.0|0.0|50.0|0.0,总管效率_pct,67,0.89,1.58,-0.1819,1.82
0110010,0.0|48.7|49.6|0.0|0.0|50.0|0.0,170:1_瞬时流量,71,37.66,41.09,0.3183,1.78
0110010,0.0|48.7|49.6|0.0|0.0|50.0|0.0,170:2_瞬时流量,71,6.78,8.55,0.1922,1.03
0110010,0.0|48.7|49.6|0.0|0.0|50.0|0.0,70:3_瞬时流量,71,0.0,0.0,0.0,
0110010,0.0|48.7|49.6|0.0|0.0|50.0|0.0,总管效率_pct,71,2.6,3.14,-0.262,5.2
0110010,0.0|48.7|49.8|0.0|0.0|50.0|0.0,170:1_瞬时流量,150,26.31,35.79,0.0365,1.26
0110010,0.0|48.7|49.8|0.0|0.0|50.0|0.0,170:2_瞬时流量,150,5.67,7.34,0.0272,0.86
0110010,0.0|48.7|49.8|0.0|0.0|50.0|0.0,70:3_瞬时流量,150,0.0,0.0,0.0,
0110010,0.0|48.7|49.8|0.0|0.0|50.0|0.0,总管效率_pct,150,1.67,2.15,0.0107,3.51
0110010,0.0|48.9|50.0|0.0|0.0|50.0|0.0,170:1_瞬时流量,52,20.15,28.71,0.043,0.95
